Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Charlie Kitchen,Oshawa Fire Wolves,F,5,2,3,5,0,0,0,0,11,6,0,0,11,0/0,-
Chase Fraser,Buffalo Bandits,F,4,9,3,12,6,1,0,0,16,10,2,0,31,0/0,-
Chase Scanlan,Vancouver Warriors,F,14,13,11,24,6,0,0,0,43,24,3,1,57,0/1,-
Chris Boushy,Halifax Thunderbirds,F,17,38,21,59,26,3,3,0,56,54,3,0,145,0/0,-
Chris Cloutier,Buffalo Bandits,F,9,17,19,36,8,5,4,0,46,17,0,0,65,0/0,-
Chris Corbeil,Toronto Rock,T,2,0,0,0,2,0,0,0,6,3,1,1,4,0/0,-
Chris Wardle,Colorado Mammoth,F,13,7,23,30,6,4,4,0,25,24,7,0,43,0/0,-
Chris Weier,Toronto Rock,D,13,0,4,4,2,0,0,0,28,1,10,0,1,0/0,-
Chris Willman,Calgary Roughnecks,D,8,0,1,1,6,0,0,0,45,5,8,1,1,90/183,49%
Christian Del Bianco,Calgary Roughnecks,G,18,0,19,19,0,0,0,0,39,17,0,0,0,0/0,-
Christopher Origlieri,San Diego Seals,G,18,0,2,2,0,0,0,0,4,1,0,0,0,0/0,-
Clark Walter,Saskatchewan Rush,F,10,13,7,20,2,4,1,0,37,20,3,2,47,0/0,-
Clarke Petterson,Halifax Thunderbirds,F,18,32,52,84,14,8,11,1,86,45,4,0,123,0/0,-
Cody Jamieson,Halifax Thunderbirds,F,18,23,50,73,12,7,14,0,82,44,0,0,110,0/0,-
Cole Pickup,Panther City Lacrosse Club,F,1,0,0,0,2,0,0,0,0,0,0,0,1,0/0,-
Colin Kirst,Las Vegas Desert Dogs,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Colton Armstrong,Halifax Thunderbirds,T,18,5,7,12,19,0,0,1,57,8,12,3,22,0/0,-
Colton Watkinson,Oshawa Fire Wolves,T,18,8,8,16,23,1,0,2,80,9,14,1,20,0/1,-
Connor Fields,Rochester Knighthawks,F,17,52,60,112,12,6,10,1,142,68,3,0,206,0/0,-
Connor Goodwin,Vancouver Warriors,F,10,0,3,3,4,0,0,0,31,12,9,3,4,0/0,-
Connor Kearnan,New York Riptide,F,18,30,45,75,26,9,9,1,55,73,0,0,115,0/0,-
Connor Kelly,Oshawa Fire Wolves,F,16,35,32,67,8,8,6,2,58,60,1,0,142,0/0,-
Connor Kirst,Las Vegas Desert Dogs,T,18,10,11,21,8,0,0,0,102,17,21,4,24,24/56,43%
Connor McClelland,Saskatchewan Rush,D,18,2,2,4,10,0,0,0,67,6,10,11,10,0/0,-
Connor Robinson,Colorado Mammoth,F,17,35,36,71,9,6,15,2,74,33,7,0,161,0/0,-
Connor Sellars,Panther City Lacrosse Club,D,14,1,5,6,6,0,0,0,60,7,12,7,3,0/0,-
Connor Watson,Halifax Thunderbirds,F,1,0,2,2,2,0,0,0,3,1,0,0,2,0/0,-
Conrad Chapman,Las Vegas Desert Dogs,T,10,0,0,0,6,0,0,0,23,6,7,8,2,0/0,-
Corey Small,Toronto Rock,F,18,40,43,83,4,8,8,0,62,28,2,1,177,0/0,-
Corson Kealey,Oshawa Fire Wolves,F,3,2,2,4,0,0,0,0,2,3,0,0,13,0/0,-
Cory Vitarelli,Philadelphia Wings,F,3,1,4,5,2,0,0,0,8,10,0,0,5,1/1,100%
Craig Wende,Georgia Swarm,G,15,0,2,2,0,0,0,0,8,2,0,0,0,0/0,-
Curtis Conley,New York Riptide,D,9,1,3,4,14,0,0,0,19,1,3,2,3,1/23,4%
Curtis Dickson,San Diego Seals,F,18,44,56,100,10,10,17,9,72,58,3,2,180,0/0,-
Curtis Knight,Rochester Knighthawks,F,16,15,42,57,6,1,5,0,73,30,10,2,80,1/1,100%
Curtis Manning,Calgary Roughnecks,D,18,3,4,7,14,0,0,0,47,4,12,6,3,0/0,-
Curtis Romanchych,Rochester Knighthawks,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Dalton Sulver,Buffalo Bandits,F,10,6,6,12,4,0,0,0,13,10,1,2,26,0/0,-
Damon Edwards,New York Riptide,D,17,0,6,6,48,0,1,0,61,4,15,16,11,0/0,-
Dan Coates,Rochester Knighthawks,D,11,2,5,7,4,0,0,0,61,9,11,11,4,6/18,33%
Dan Craig,Toronto Rock,F,18,35,47,82,7,5,9,1,68,36,12,3,126,0/0,-
Dan Dawson,Toronto Rock,F,12,8,16,24,10,1,2,2,19,24,0,0,48,0/0,-
Dan Lintner,Saskatchewan Rush,F,15,22,10,32,14,6,2,0,25,26,2,0,90,0/0,-
Dan Lomas,New York Riptide,F,9,7,5,12,4,0,0,0,12,10,0,0,34,0/0,-
Dan MacRae,New York Riptide,D,2,0,1,1,0,0,0,0,6,0,1,0,0,0/0,-
Dan Taylor,Calgary Roughnecks,F,18,15,28,43,2,1,1,0,45,36,0,0,69,0/0,-
Dane Dobbie,San Diego Seals,F,18,45,56,101,21,13,14,3,67,57,8,0,180,0/0,-
Danny Logan,San Diego Seals,D,17,4,3,7,17,0,0,0,98,7,24,1,7,156/362,43%
Darryl Robertson,New York Riptide,D,3,0,0,0,0,0,0,0,8,3,0,0,1,0/0,-
David Brock,Halifax Thunderbirds,D,11,1,4,5,15,0,0,0,41,2,3,3,6,0/0,-
Dawson Theede,Halifax Thunderbirds,F,5,5,6,11,8,0,0,0,10,17,2,0,29,0/0,-
Dean Fairall,Panther City Lacrosse Club,F,7,5,5,10,0,3,1,0,22,12,1,0,37,0/0,-
Devlin Shanahan,Buffalo Bandits,G,18,0,0,0,0,0,0,0,0,1,0,0,1,0/0,-
Dhane Smith,Buffalo Bandits,F,18,36,96,132,6,7,18,1,99,67,14,2,183,0/0,-
Dillon Ward,Colorado Mammoth,G,17,0,6,6,8,0,0,0,11,9,2,0,0,0/0,-
Doug Jamieson,Oshawa Fire Wolves,G,17,0,3,3,2,0,0,0,12,5,3,0,0,0/0,-
Drew Belgrave,San Diego Seals,D,17,0,4,4,12,0,0,0,60,5,17,8,3,0/1,-
Drew Hutchison,Halifax Thunderbirds,G,18,0,2,2,2,0,0,0,17,2,0,0,0,0/0,-
Dustin Hill,Georgia Swarm,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Dylan Hutchison,Panther City Lacrosse Club,D,13,0,7,7,8,0,1,0,48,6,7,5,4,0/0,-
Dylan Kinnear,Colorado Mammoth,T,14,8,15,23,22,1,0,0,16,25,2,0,46,1/6,17%
Dylan McIntosh,Calgary Roughnecks,F,2,0,2,2,0,0,0,0,2,4,0,0,2,0/0,-
Dylan Robinson,Buffalo Bandits,D,13,2,6,8,10,0,0,0,50,10,9,2,11,1/2,50%
Eli Gobrecht,San Diego Seals,D,18,2,9,11,22,0,2,1,113,11,24,6,5,40/123,33%
Eli McLaughlin,Colorado Mammoth,F,17,44,39,83,2,13,11,0,65,48,5,0,179,0/0,-
Eli Salama,Calgary Roughnecks,D,18,3,5,8,20,0,0,1,116,12,38,15,9,34/110,31%
Emerson Clark,Las Vegas Desert Dogs,F,5,1,0,1,47,0,0,0,5,0,1,0,10,0/0,-
Eric Fannell,Halifax Thunderbirds,F,17,29,23,52,14,3,3,0,106,36,9,0,99,3/7,43%
Eric Penney,Saskatchewan Rush,G,16,0,3,3,0,0,1,0,4,1,0,0,0,0/0,-
Eric Shewell,Philadelphia Wings,D,18,1,2,3,21,0,0,0,34,5,11,6,3,0/0,-
Erik Turner,Las Vegas Desert Dogs,T,14,4,2,6,4,0,0,0,53,5,11,10,8,6/12,50%
Ethan O'Connor,Buffalo Bandits,D,16,0,4,4,6,0,0,0,45,9,3,15,1,0/0,-
Ethan Riggs,Georgia Swarm,D,18,0,0,0,6,0,0,0,29,4,5,3,1,0/0,-
Ethan Schott,Rochester Knighthawks,D,14,1,3,4,9,0,0,0,35,3,10,2,2,0/1,-
Ethan Ticehurst,Calgary Roughnecks,T,7,1,2,3,0,0,0,0,11,4,4,1,2,0/1,-
Ethan Walker,Oshawa Fire Wolves,F,17,26,30,56,7,5,9,1,67,37,2,0,111,1/3,33%
Ethan Woods,Vancouver Warriors,G,4,0,1,1,0,0,0,0,0,1,0,0,0,0/0,-
Evan Downey,Colorado Mammoth,F,15,5,9,14,11,1,0,0,63,11,10,3,15,0/0,-
Evan Messenger,Panther City Lacrosse Club,F,13,0,8,8,9,0,0,0,30,2,11,8,6,1/3,33%
Frank Scigliano,San Diego Seals,G,18,0,3,3,0,0,0,0,12,0,0,0,0,0/0,-
Garrett McIntosh,Colorado Mammoth,D,17,0,4,4,18,0,0,0,48,6,17,17,4,0/3,-
George Downey,Philadelphia Wings,F,1,0,0,0,0,0,0,0,0,2,0,0,1,0/0,-
Gowah Abrams,New York Riptide,G,8,0,1,1,0,0,0,0,4,0,0,0,1,0/0,-
Graeme Hossack,Halifax Thunderbirds,D,18,2,7,9,8,0,1,0,139,14,49,16,15,23/40,58%
Graydon Bradley,San Diego Seals,D,14,1,3,4,14,0,0,0,39,6,12,4,3,0/0,-
Greg Downing,Toronto Rock,D,13,0,3,3,17,0,0,0,44,3,8,11,1,0/0,-
Griffin Hall,Las Vegas Desert Dogs,D,12,0,3,3,8,0,0,0,21,4,5,7,3,0/0,-
Haiden Dickson,Calgary Roughnecks,F,18,22,21,43,2,5,4,1,53,39,3,0,99,2/2,100%
Harrison Matsuoka,Calgary Roughnecks,T,15,1,1,2,6,0,0,0,43,4,7,3,7,1/2,50%
Harrison Smith,Vancouver Warriors,D,1,0,0,0,0,0,0,0,4,1,0,0,1,0/0,-
Holden Cattoni,Rochester Knighthawks,F,18,40,44,84,4,5,10,2,70,45,1,0,184,0/0,-
Holden Garlent,Saskatchewan Rush,D,18,4,9,13,14,0,0,1,92,14,13,8,21,0/2,-
Hunter Lemieux,Philadelphia Wings,F,7,3,1,4,2,0,0,0,8,10,1,0,16,0/0,-
Ian Llord,Philadelphia Wings,D,13,0,2,2,13,0,0,0,31,2,11,7,0,0/0,-
Ian MacKay,Buffalo Bandits,T,18,19,19,38,14,3,2,0,121,29,16,5,80,0/1,-
Isaac Ngyou,Saskatchewan Rush,D,4,0,0,0,2,0,0,0,9,3,0,0,0,0/0,-
Isaiah Davis-Allen,Philadelphia Wings,D,18,2,4,6,0,0,0,0,58,5,4,4,4,10/38,26%
Jack Hannah,Las Vegas Desert Dogs,F,18,33,31,64,9,10,6,2,61,43,2,0,145,0/0,-
Jack Kelly,New York Riptide,F,7,3,5,8,0,1,0,0,19,7,2,1,12,0/0,-
Jackson Brown,Oshawa Fire Wolves,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Jackson Nishimura,Oshawa Fire Wolves,D,10,1,5,6,4,0,0,0,54,6,6,3,10,0/1,-
Jackson Reid,Oshawa Fire Wolves,F,7,2,6,8,0,0,0,0,30,1,5,2,8,0/0,-
Jackson Suboch,Las Vegas Desert Dogs,D,11,0,1,1,69,0,0,0,17,2,1,4,1,0/0,-
Jacob Dunbar,San Diego Seals,F,3,2,1,3,0,0,0,0,9,2,0,0,7,0/0,-
Jacob Motiuk,Vancouver Warriors,T,3,0,2,2,2,0,1,0,7,2,0,0,1,1/3,33%
Jacob Ruest,Las Vegas Desert Dogs,F,17,11,19,30,10,1,0,0,119,32,11,3,60,0/0,-
Jake Boudreau,Saskatchewan Rush,T,18,6,7,13,8,0,0,0,94,16,12,3,24,0/0,-
Jake Fox,Panther City Lacrosse Club,F,14,11,10,21,16,1,2,0,24,19,2,0,46,0/0,-
Jake Govett,San Diego Seals,F,10,6,10,16,0,0,1,1,16,11,1,0,15,0/0,-
Jake Withers,Halifax Thunderbirds,D,17,2,10,12,58,0,0,0,238,18,15,9,12,360/458,79%
Jalen Chaster,Colorado Mammoth,T,18,2,6,8,20,0,0,0,79,14,5,7,9,1/5,20%
James Barclay,Las Vegas Desert Dogs,D,18,0,5,5,4,0,1,0,109,10,25,29,2,0/0,-
Jamison Dilks,Toronto Rock,F,5,0,0,0,0,0,0,0,8,1,2,3,0,0/0,-
Jay Thorimbert,New York Riptide,D,16,2,4,6,6,0,0,0,113,20,13,7,9,187/456,41%
Jeff Cornwall,Calgary Roughnecks,D,14,7,8,15,13,0,0,1,70,12,17,13,16,0/0,-
Jeff Henrick,Georgia Swarm,D,1,0,0,0,0,0,0,0,0,2,0,0,0,0/0,-
Jeff Teat,New York Riptide,F,18,56,80,136,2,8,21,1,105,97,9,0,248,0/0,-
Jeremy Searle,Saskatchewan Rush,T,3,0,0,0,2,0,0,0,5,3,2,0,0,0/0,-
Jeremy Thompson,Georgia Swarm,T,18,4,5,9,27,0,0,0,169,19,14,5,12,221/436,51%
Jerome Thompson,Oshawa Fire Wolves,F,17,10,21,31,14,1,5,0,37,30,2,2,55,6/47,13%
Jerrett Smith,Saskatchewan Rush,D,18,3,14,17,2,0,0,0,71,12,8,9,18,0/1,-
Jerry Staats,Georgia Swarm,D,9,0,3,3,4,0,0,0,10,2,1,2,0,0/0,-
Jesse Gamble,San Diego Seals,T,17,2,7,9,21,0,0,0,53,6,12,7,3,1/5,20%
Jesse King,Calgary Roughnecks,F,18,42,58,100,14,10,16,2,66,78,7,1,159,0/0,-
Joe Nardella,Oshawa Fire Wolves,D,1,0,0,0,0,0,0,0,17,4,2,0,1,14/24,58%
Joe Post,Rochester Knighthawks,T,5,0,0,0,0,0,0,0,28,2,0,0,1,63/131,48%
Joe Resetarits,Philadelphia Wings,F,18,41,69,110,2,4,13,1,62,73,0,0,193,0/0,-
Joe Robertson,Las Vegas Desert Dogs,F,1,0,0,0,0,0,0,0,3,3,0,0,1,0/0,-
Joel Tayler,Buffalo Bandits,D,1,1,1,2,2,0,0,0,0,0,0,0,4,0/0,-
Joel Watson,Las Vegas Desert Dogs,G,18,0,0,0,0,0,0,0,2,1,1,0,0,0/0,-
Joey Cupido,Colorado Mammoth,T,6,0,2,2,2,0,0,0,18,10,2,1,4,0/0,-
John LaFontaine,Oshawa Fire Wolves,T,17,4,10,14,6,0,0,1,91,8,18,7,14,1/2,50%
John Lintz,Colorado Mammoth,D,12,1,2,3,2,0,1,0,38,1,3,12,1,0/2,-
John Piatelli,Oshawa Fire Wolves,F,16,18,21,39,0,3,1,1,68,26,5,0,129,0/0,-
John Ranagan,Philadelphia Wings,D,15,2,5,7,10,0,0,0,30,6,6,8,9,0/1,-
John Wagner,Las Vegas Desert Dogs,F,15,6,9,15,10,0,1,0,115,22,33,14,28,0/0,-
Johnny Pearson,Halifax Thunderbirds,T,18,3,2,5,17,0,0,0,29,6,5,6,6,0/0,-
Jon Phillips,Las Vegas Desert Dogs,F,16,21,24,45,2,4,4,1,36,27,0,0,78,0/0,-
Jonah Boehm,Oshawa Fire Wolves,D,2,0,0,0,0,0,0,0,5,0,2,1,0,5/20,25%
Jonathan Donville,Panther City Lacrosse Club,F,18,23,67,90,4,2,29,0,61,51,1,0,146,0/0,-
Jonathan Gagliardi,Vancouver Warriors,T,17,0,4,4,8,0,0,0,63,7,9,6,8,15/56,27%
Jordan Gilles,Colorado Mammoth,D,18,3,7,10,9,0,0,0,92,7,12,15,10,1/2,50%
Jordan MacIntosh,Georgia Swarm,T,17,5,14,19,2,0,0,1,132,21,26,10,29,10/41,24%
Jordan McKenna,Toronto Rock,D,1,0,1,1,0,0,0,0,4,0,0,0,3,0/0,-
Jordan Stouros,Rochester Knighthawks,T,12,1,3,4,0,0,0,0,37,4,6,3,3,0/7,-
Jordan Trottier,Georgia Swarm,D,2,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Jordi Jones-Smith,New York Riptide,T,12,0,2,2,11,0,0,0,26,2,5,2,2,0/0,-
Josh Byrne,Buffalo Bandits,F,15,43,50,93,12,7,9,4,66,41,7,1,156,0/0,-
Josh Currier,Calgary Roughnecks,F,14,17,28,45,0,0,4,0,22,35,2,0,103,0/0,-
Josh Dawick,Toronto Rock,F,4,4,5,9,0,0,0,0,5,7,0,0,16,0/0,-
Josh Jubenville,Toronto Rock,D,17,4,6,10,30,0,0,1,90,7,22,11,14,0/1,-
Josh Medeiros,Panther City Lacrosse Club,T,18,21,7,28,26,0,0,0,91,17,12,8,41,0/0,-
Josh Sullivan,Colorado Mammoth,D,17,1,5,6,25,0,0,0,40,7,8,9,4,0/0,-
Justin Geddie,Oshawa Fire Wolves,G,18,0,2,2,0,0,0,0,2,3,1,0,0,0/0,-
Justin Martin,Buffalo Bandits,D,17,0,0,0,4,0,0,0,6,2,6,5,0,0/0,-
Justin Robinson,Buffalo Bandits,D,2,0,0,0,0,0,0,0,4,1,0,1,2,0/0,-
Justin Salt,Vancouver Warriors,T,6,0,2,2,6,0,0,0,9,0,2,3,1,0/0,-
Justin Scott,Oshawa Fire Wolves,F,3,3,4,7,2,0,1,0,8,7,0,0,10,0/0,-
K. Owen Hill,Halifax Thunderbirds,D,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Kason Tarbell,Georgia Swarm,T,18,2,5,7,4,0,1,1,71,10,21,14,5,1/5,20%
Keegan Bal,Vancouver Warriors,F,17,34,53,87,6,9,15,1,67,58,4,0,145,1/1,100%
Kellen LeClair,San Diego Seals,D,14,0,0,0,9,0,0,0,49,3,11,9,2,0/0,-
Kevin Brownell,New York Riptide,T,18,7,6,13,6,0,0,1,84,18,15,13,21,0/0,-
Kevin Crowley,San Diego Seals,F,18,14,32,46,6,4,10,0,55,32,4,0,89,0/0,-
Kevin Orleman,New York Riptide,G,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Kiel Matisz,Philadelphia Wings,T,18,5,26,31,10,0,0,0,80,19,4,5,36,0/0,-
Kieran McArdle,Oshawa Fire Wolves,F,11,15,40,55,13,4,8,1,32,54,1,0,120,0/0,-
Kieran McKay,Calgary Roughnecks,D,4,0,0,0,0,0,0,0,6,0,1,1,1,0/0,-
Kyle Buchanan,Buffalo Bandits,F,18,21,37,58,2,1,5,1,97,35,6,0,94,0/0,-
Kyle Killen,Vancouver Warriors,F,18,29,23,52,14,5,4,1,47,25,4,0,140,0/0,-
Kyle Rubisch,Saskatchewan Rush,D,18,1,7,8,4,0,1,0,123,9,31,9,7,0/0,-
Kyle Waters,Calgary Roughnecks,F,16,8,17,25,2,1,2,0,14,15,0,0,48,0/0,-
Laine Hruska,Saskatchewan Rush,G,4,0,0,0,0,0,0,0,3,0,0,0,0,0/0,-
Landon Kells,Las Vegas Desert Dogs,G,17,0,5,5,2,0,0,0,19,9,0,1,0,0/0,-
Larson Sundown,New York Riptide,F,18,20,16,36,24,6,3,1,14,21,0,0,57,0/0,-
Latrell Harris,Toronto Rock,D,18,10,20,30,4,0,1,1,108,16,24,10,26,0/0,-
Leo Stouros,Oshawa Fire Wolves,D,17,1,1,2,10,0,0,0,32,6,4,9,1,0/0,-
Liam Byrnes,Philadelphia Wings,D,17,2,4,6,14,0,0,0,72,11,15,2,9,0/0,-
Liam LeClair,Calgary Roughnecks,D,18,0,1,1,24,0,0,0,58,10,20,7,5,0/0,-
Liam Patten,Panther City Lacrosse Club,D,16,3,8,11,21,1,0,0,68,17,12,10,7,3/13,23%
Logan Schuss,Vancouver Warriors,F,7,8,7,15,0,1,1,0,25,10,1,0,42,0/0,-
Luc Magnan,Halifax Thunderbirds,D,16,0,3,3,31,0,0,0,44,7,5,8,1,0/0,-
Lyle Thompson,Georgia Swarm,F,18,46,60,106,2,10,12,0,113,80,10,1,205,0/0,-
Mac O'Keefe,San Diego Seals,F,18,17,17,34,4,1,1,0,59,20,4,0,81,0/0,-
Mackenzie Mitchell,New York Riptide,D,6,0,0,0,4,0,0,0,14,0,3,2,0,0/0,-
Marcus Klarich,Vancouver Warriors,T,3,0,2,2,0,0,0,0,7,3,1,0,13,0/0,-
Marcus Minichiello,Philadelphia Wings,D,14,0,1,1,6,0,0,0,35,2,3,1,2,0/0,-
Mark Matthews,Saskatchewan Rush,F,18,25,73,98,10,6,24,0,57,80,3,1,129,0/0,-
Marley Angus,Toronto Rock,F,2,0,6,6,0,0,0,0,6,2,0,0,10,0/0,-
Marshal King,Las Vegas Desert Dogs,F,12,7,10,17,0,1,1,0,17,6,1,0,30,0/0,-
Marshall Powless,Oshawa Fire Wolves,F,17,13,33,46,6,4,2,0,33,24,5,1,65,0/0,-
Mathieu Gautier,Panther City Lacrosse Club,F,16,16,18,34,6,5,2,0,62,30,4,0,65,0/0,-
Matt Beers,Saskatchewan Rush,D,18,3,9,12,22,1,0,0,75,16,18,21,6,0/0,-
Matt Delmonico,Vancouver Warriors,F,10,1,3,4,0,0,0,0,23,5,8,2,13,0/0,-
Matt Gilray,Rochester Knighthawks,T,18,10,17,27,2,0,1,0,154,14,26,11,34,0/0,-
Matt Hossack,Panther City Lacrosse Club,D,18,4,7,11,4,0,0,0,111,12,28,10,10,9/34,26%
