Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Brent Mitchell,Panther City Lacrosse Club,D,16,0,0,0,44,0,0,0,17,1,8,2,0,0/0,-
Brent Noseworthy,New York Riptide,T,18,1,7,8,30,1,0,0,124,12,11,18,1,4/17,24%
Brett Beetow,Halifax Thunderbirds,D,5,0,0,0,0,0,0,0,4,2,0,0,1,3/5,60%
Brett Craig,Colorado Mammoth,D,17,5,12,17,11,0,0,1,82,14,12,3,10,0/2,-
Brett Dobson,Georgia Swarm,G,18,0,4,4,4,0,0,0,8,7,2,0,2,0/0,-
Brett Draper,Colorado Mammoth,D,1,0,0,0,0,0,0,0,3,1,0,0,0,0/0,-
Brett Mydske,Vancouver Warriors,D,18,0,3,3,20,0,0,0,69,12,20,14,5,0/0,-
Briley Maxwell,Halifax Thunderbirds,F,1,0,1,1,0,0,0,0,3,1,0,0,0,0/0,-
Brodie Merrill,San Diego Seals,D,4,0,2,2,16,0,0,0,18,0,4,2,0,0/0,-
Bryan Cole,Georgia Swarm,T,18,14,17,31,22,4,4,1,85,15,15,7,42,0/0,-
Caelan Mander,Halifax Thunderbirds,D,3,0,0,0,0,0,0,0,9,0,2,0,2,0/0,-
Callum Crawford,Panther City Lacrosse Club,F,16,42,52,94,4,14,16,1,61,57,4,0,179,0/0,-
Callum Jones,New York Riptide,D,17,2,5,7,47,0,0,0,90,8,23,15,5,0/0,-
Cam Badour,Las Vegas Desert Dogs,T,2,0,1,1,0,0,0,0,0,1,0,0,0,0/0,-
Cam Holding,San Diego Seals,D,17,1,1,2,0,0,0,0,62,3,12,12,6,0/0,-
Cam MacLeod,Panther City Lacrosse Club,G,18,0,1,1,0,0,0,0,3,1,1,0,0,0/0,-
Cam Wyers,Buffalo Bandits,D,18,0,5,5,19,0,0,0,79,4,20,21,5,1/2,50%
Cameron Dunkerley,New York Riptide,G,18,0,2,2,2,0,0,0,13,3,3,0,0,0/0,-
Cameron Wengreniuk,Saskatchewan Rush,F,5,3,2,5,4,0,0,0,20,16,2,1,16,0/0,-
Carter McKenzie,Halifax Thunderbirds,T,6,0,2,2,4,0,0,0,6,0,3,1,0,0/0,-
Casey Jackson,Las Vegas Desert Dogs,F,18,41,29,70,10,12,5,0,64,48,1,0,171,0/0,-
Chad Tutton,Philadelphia Wings,D,17,4,15,19,28,0,1,0,107,13,13,11,14,0/4,-
Challen Rogers,Toronto Rock,F,12,7,22,29,6,1,6,0,47,23,14,8,25,0/0,-
Charlie Bertrand,Las Vegas Desert Dogs,F,11,7,6,13,9,0,0,0,24,25,1,2,34,0/0,-
Chase Fraser,Buffalo Bandits,F,17,31,26,57,21,8,4,1,50,30,4,0,140,3/11,27%
Chris Boushy,Toronto Rock,F,16,31,28,59,30,10,6,0,46,58,3,0,140,0/0,-
Chris Cloutier,Buffalo Bandits,F,18,30,38,68,2,3,7,1,64,37,2,1,117,0/0,-
Chris Corbeil,Toronto Rock,T,11,2,1,3,4,0,0,0,38,6,5,4,4,0/0,-
Chris Wardle,San Diego Seals,F,15,10,21,31,4,0,1,0,33,22,5,0,47,0/0,-
Chris Weier,Toronto Rock,D,18,1,7,8,0,0,0,0,54,2,14,2,8,0/1,-
Chris Willman,Vancouver Warriors,D,18,0,3,3,6,0,0,0,51,6,13,2,2,134/293,46%
Christian Del Bianco,Calgary Roughnecks,G,18,0,19,19,0,0,1,0,47,20,3,0,1,0/0,-
Christian Watts,Buffalo Bandits,F,2,0,1,1,0,0,0,0,3,1,0,0,4,0/0,-
Christopher Origlieri,San Diego Seals,G,18,0,6,6,0,0,0,0,16,8,2,0,0,0/0,-
Clark Walter,Saskatchewan Rush,F,18,20,28,48,4,4,4,2,60,26,1,3,84,0/0,-
Clarke Petterson,Halifax Thunderbirds,F,18,40,64,104,10,6,22,0,91,55,11,1,147,0/0,-
Cody Jamieson,Halifax Thunderbirds,F,18,22,41,63,16,8,13,0,71,40,3,0,89,0/0,-
Cole Kirst,Halifax Thunderbirds,F,3,1,6,7,0,0,0,0,8,3,0,0,21,0/0,-
Colton Armstrong,Halifax Thunderbirds,T,18,3,4,7,16,0,0,0,51,14,19,7,16,0/0,-
Colton Lidstone,New York Riptide,F,3,0,3,3,0,0,0,0,5,2,2,0,3,0/0,-
Colton Watkinson,Oshawa Fire Wolves,T,17,6,12,18,15,0,0,2,66,3,15,3,14,0/0,-
Connor Farrell,Rochester Knighthawks,T,7,0,2,2,2,0,0,0,46,10,0,0,3,111/198,56%
Connor Fields,Rochester Knighthawks,F,18,56,64,120,10,12,13,1,158,67,7,0,267,0/0,-
Connor Kearnan,New York Riptide,F,18,27,52,79,8,4,11,1,74,61,3,0,113,0/0,-
Connor Kelly,Colorado Mammoth,F,15,39,25,64,6,5,8,1,61,60,5,0,136,0/0,-
Connor Kirst,Las Vegas Desert Dogs,T,18,12,4,16,15,0,0,3,146,18,32,6,31,68/176,39%
Connor McClelland,Saskatchewan Rush,D,18,1,3,4,8,0,0,0,50,8,22,6,6,0/0,-
Connor Robinson,Colorado Mammoth,F,16,18,37,55,11,3,11,0,63,35,2,0,107,0/0,-
Connor Sellars,Panther City Lacrosse Club,D,18,0,8,8,0,0,0,0,80,12,11,15,3,0/0,-
Corey Small,Toronto Rock,F,18,38,36,74,4,14,7,0,42,31,0,0,140,0/0,-
Corson Kealey,New York Riptide,F,1,0,0,0,0,0,0,0,2,0,0,0,3,0/0,-
Cory Highfield,Rochester Knighthawks,T,8,0,1,1,2,0,0,0,17,3,3,0,9,0/0,-
Curtis Dickson,San Diego Seals,F,13,27,37,64,2,4,11,2,60,41,1,0,128,0/0,-
Curtis Knight,Rochester Knighthawks,F,9,7,21,28,0,0,0,0,25,9,0,0,39,0/0,-
Dalton Sulver,Buffalo Bandits,F,12,1,4,5,2,0,0,0,22,1,4,8,4,0/10,-
Damon Edwards,New York Riptide,D,15,4,3,7,20,0,0,0,27,5,14,14,9,0/0,-
Dan Coates,Rochester Knighthawks,D,10,0,7,7,2,0,0,0,46,8,8,6,9,1/2,50%
Dan Craig,Toronto Rock,F,15,22,32,54,6,1,7,0,54,32,5,0,89,0/0,-
Dan Lintner,Toronto Rock,F,18,16,16,32,10,1,0,0,42,49,1,0,76,0/0,-
Dan Lomas,Rochester Knighthawks,F,9,5,12,17,10,1,0,0,16,11,2,0,30,0/0,-
Dan Taylor,Calgary Roughnecks,F,16,10,21,31,4,0,1,0,36,32,1,0,58,0/0,-
Dane Dobbie,San Diego Seals,F,18,24,46,70,8,10,9,1,51,58,5,1,151,0/0,-
Danny Logan,San Diego Seals,D,10,3,5,8,2,0,0,0,46,5,8,3,6,6/23,26%
David Brock,Halifax Thunderbirds,D,10,1,2,3,25,0,0,0,35,3,8,5,4,0/0,-
Dawson Theede,Halifax Thunderbirds,F,18,30,28,58,42,6,3,0,80,68,5,0,126,0/0,-
Deacan Knott,Philadelphia Wings,G,18,0,0,0,0,0,0,0,1,2,0,0,0,0/0,-
Devlin Shanahan,Buffalo Bandits,G,11,0,0,0,0,0,0,0,2,1,0,0,0,0/0,-
Dhane Smith,Buffalo Bandits,F,18,33,101,134,8,8,21,2,119,77,21,2,169,0/0,-
Dillon Ward,Colorado Mammoth,G,15,0,7,7,0,0,0,0,15,6,1,0,0,0/0,-
Doug Buchan,Rochester Knighthawks,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Doug Jamieson,Oshawa Fire Wolves,G,17,1,8,9,0,0,0,0,5,4,0,0,2,0/0,-
Drew Belgrave,San Diego Seals,D,14,0,5,5,10,0,1,0,38,1,6,8,1,0/0,-
Drew Hutchison,Halifax Thunderbirds,G,18,0,0,0,0,0,0,0,2,1,0,0,0,0/0,-
Dustin Hill,Georgia Swarm,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Dylan Hutchison,Panther City Lacrosse Club,D,18,2,6,8,8,0,0,0,60,4,7,14,2,0/0,-
Dylan Kinnear,Colorado Mammoth,F,16,8,16,24,23,0,0,1,20,26,0,0,40,0/1,-
Dylan McIntosh,Vancouver Warriors,F,2,1,1,2,0,0,0,0,5,1,0,0,4,0/0,-
Dylan Robinson,Buffalo Bandits,D,17,2,4,6,12,0,0,0,63,9,9,8,6,5/40,12%
Dylan Sprentz,Rochester Knighthawks,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Dylan Watson,Las Vegas Desert Dogs,F,18,19,16,35,8,2,5,1,42,28,2,1,98,0/0,-
Eli Gobrecht,San Diego Seals,D,10,1,2,3,4,0,0,0,44,2,9,6,1,2/6,33%
Eli McLaughlin,Colorado Mammoth,F,18,43,50,93,2,10,11,3,74,53,7,1,209,0/0,-
Eli Salama,Calgary Roughnecks,D,13,2,8,10,22,0,0,1,59,7,18,10,7,30/109,28%
Elijah Gash,Panther City Lacrosse Club,D,4,0,0,0,13,0,0,0,11,2,3,1,1,0/0,-
Emerson Clark,Buffalo Bandits,F,5,0,2,2,11,0,0,0,8,7,1,0,3,0/0,-
Eric Shewell,Philadelphia Wings,D,14,0,1,1,8,0,0,0,27,3,6,5,0,0/0,-
Erik Turner,Las Vegas Desert Dogs,T,2,0,0,0,0,0,0,0,6,1,0,2,1,0/0,-
Ethan O'Connor,Rochester Knighthawks,D,18,4,3,7,16,0,0,0,48,1,10,24,11,0/0,-
Ethan Riggs,Georgia Swarm,D,16,0,0,0,8,0,0,0,10,0,2,2,0,0/0,-
Ethan Ticehurst,Calgary Roughnecks,T,17,1,3,4,8,0,0,0,40,6,11,4,8,0/0,-
Ethan Walker,Oshawa Fire Wolves,F,18,32,52,84,4,6,12,0,89,49,1,0,145,0/0,-
Evan Downey,Colorado Mammoth,F,1,0,1,1,2,0,0,0,5,3,0,0,0,0/0,-
Evan Messenger,Panther City Lacrosse Club,F,18,1,4,5,10,1,0,0,31,4,6,4,7,5/31,16%
Frank Brown,Buffalo Bandits,D,3,0,0,0,4,0,0,0,12,1,1,0,0,0/0,-
Frank Scigliano,Saskatchewan Rush,G,18,0,7,7,0,0,1,0,4,1,1,0,0,0/0,-
Graeme Hossack,Halifax Thunderbirds,D,18,5,12,17,16,1,0,1,119,14,27,19,15,5/11,45%
Graydon Bradley,San Diego Seals,D,18,3,7,10,10,1,0,0,80,9,10,16,9,0/1,-
Greg Harnett,Rochester Knighthawks,D,2,0,1,1,2,0,0,0,2,0,3,0,0,0/0,-
Griffin Hall,Las Vegas Desert Dogs,D,16,0,2,2,4,0,0,0,11,3,5,7,0,0/0,-
Haiden Dickson,Calgary Roughnecks,F,18,27,19,46,7,2,2,0,62,37,5,0,92,0/0,-
Harrison Matsuoka,Calgary Roughnecks,T,18,4,3,7,6,0,0,0,59,2,13,8,14,3/8,38%
Holden Cattoni,Philadelphia Wings,F,13,25,36,61,6,11,6,1,43,27,1,1,107,0/0,-
Holden Garlent,Saskatchewan Rush,D,15,1,9,10,16,0,0,0,92,2,15,8,4,1/6,17%
Ian Llord,Philadelphia Wings,D,18,0,3,3,22,0,0,0,56,5,10,21,2,0/0,-
Ian MacKay,Buffalo Bandits,T,18,12,17,29,16,0,0,2,160,18,19,12,48,79/234,34%
Isaac Ngyou,Saskatchewan Rush,D,18,2,6,8,6,0,0,1,75,5,11,4,7,0/0,-
Isaiah Davis-Allen,Philadelphia Wings,D,18,2,4,6,4,0,0,0,65,7,9,3,8,42/172,24%
Jack Hannah,Las Vegas Desert Dogs,F,18,29,47,76,4,5,16,1,71,44,3,1,151,0/0,-
Jack Jasinski,Philadelphia Wings,F,3,2,2,4,2,0,0,0,7,7,0,0,9,0/0,-
Jackson Ganton,Philadelphia Wings,D,11,0,1,1,6,0,0,0,37,6,7,7,1,0/3,-
Jackson Nishimura,Oshawa Fire Wolves,D,17,5,11,16,4,0,0,1,92,11,8,9,18,0/0,-
Jackson Reid,Oshawa Fire Wolves,D,9,0,4,4,8,0,0,0,39,1,8,1,11,0/0,-
Jackson Suboch,Vancouver Warriors,D,18,1,2,3,48,0,0,0,49,7,8,8,3,0/0,-
Jacob Dunbar,San Diego Seals,F,7,8,12,20,0,4,1,0,17,14,1,1,36,0/0,-
Jacob Ruest,Las Vegas Desert Dogs,F,16,3,18,21,2,0,0,0,56,6,3,2,20,0/0,-
Jake Boudreau,Saskatchewan Rush,T,18,9,18,27,4,0,0,1,133,13,25,10,25,0/2,-
Jake Fox,Halifax Thunderbirds,F,1,0,0,0,0,0,0,0,1,0,0,0,1,0/0,-
Jake Govett,San Diego Seals,F,16,4,10,14,0,0,0,0,33,18,1,0,23,0/0,-
Jake Saunders,Las Vegas Desert Dogs,D,13,0,6,6,15,0,0,0,53,7,16,7,5,0/0,-
Jake Withers,Halifax Thunderbirds,T,18,7,9,16,57,0,1,0,282,18,28,12,19,360/485,74%
Jalen Chaster,Colorado Mammoth,D,15,1,7,8,9,0,0,0,64,3,9,8,8,0/0,-
James Barclay,Las Vegas Desert Dogs,D,17,1,5,6,10,0,0,0,105,15,17,26,6,0/0,-
James Rahe,Vancouver Warriors,F,3,2,5,7,0,0,0,0,7,3,0,0,7,0/0,-
Jason Knox,Panther City Lacrosse Club,F,17,23,27,50,2,7,11,0,46,24,5,0,106,0/0,-
Jay Thorimbert,New York Riptide,D,17,4,1,5,4,0,0,0,108,5,4,4,11,257/478,54%
Jeff Cornwall,Calgary Roughnecks,D,18,2,4,6,4,0,0,0,71,11,23,18,17,0/0,-
Jeff Henrick,Georgia Swarm,D,17,2,7,9,41,0,0,0,59,5,17,8,13,0/1,-
Jeff Teat,New York Riptide,F,18,58,73,131,6,8,17,1,111,83,2,2,228,0/0,-
Jeff Trainor,Oshawa Fire Wolves,F,2,0,0,0,0,0,0,0,10,2,1,0,1,0/0,-
Jeremy Thompson,Georgia Swarm,T,18,2,4,6,12,0,0,0,128,15,3,4,6,180/419,43%
Jerrett Smith,Saskatchewan Rush,T,18,4,9,13,4,0,1,0,65,11,9,6,8,0/0,-
Jerry Staats,San Diego Seals,D,2,0,0,0,4,0,0,0,4,0,1,0,0,0/0,-
Jesse Gamble,San Diego Seals,T,16,0,6,6,11,0,0,0,55,9,8,5,5,0/0,-
Jesse King,Calgary Roughnecks,F,18,32,73,105,16,8,17,2,85,75,9,0,148,1/1,100%
Joe Nardella,Oshawa Fire Wolves,D,18,2,3,5,21,0,0,0,167,13,16,5,8,311/458,68%
Joe Post,Rochester Knighthawks,D,17,0,2,2,0,0,0,0,152,14,2,0,4,275/470,59%
Joe Resetarits,Philadelphia Wings,F,18,37,58,95,0,9,20,0,75,45,1,0,152,0/0,-
Joel Watson,Las Vegas Desert Dogs,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Joey Cupido,Colorado Mammoth,T,15,2,7,9,0,0,0,1,50,8,11,4,8,0/0,-
John LaFontaine,New York Riptide,T,18,1,6,7,5,0,0,0,52,6,7,6,7,0/0,-
John Lintz,Panther City Lacrosse Club,D,3,0,0,0,2,0,0,0,6,0,0,1,0,0/0,-
John Piatelli,Oshawa Fire Wolves,F,4,4,2,6,0,0,0,0,9,3,1,0,20,0/0,-
John Ranagan,Georgia Swarm,D,18,0,2,2,14,0,0,0,34,4,17,23,3,5/16,31%
John Wagner,Las Vegas Desert Dogs,D,14,4,8,12,19,0,0,1,102,13,27,17,17,0/0,-
Johnny Pearson,Halifax Thunderbirds,T,18,4,4,8,26,0,0,0,37,6,6,12,7,0/0,-
Jon Phillips,Colorado Mammoth,F,2,1,2,3,0,0,0,0,13,5,0,0,7,0/0,-
Jonathan Donville,Panther City Lacrosse Club,F,18,27,52,79,0,4,12,1,62,43,4,1,146,0/1,-
Jonathan Gagliardi,Las Vegas Desert Dogs,T,17,2,3,5,46,0,0,0,50,7,6,9,6,23/47,49%
Jordan Gilles,Colorado Mammoth,D,17,4,9,13,31,0,0,1,116,10,17,12,12,0/0,-
Jordan MacIntosh,Georgia Swarm,T,18,7,19,26,10,0,0,1,113,21,18,15,24,8/24,33%
Jordan Stouros,Philadelphia Wings,T,1,0,0,0,2,0,0,0,1,0,1,0,0,0/0,-
Jordan Trottier,Halifax Thunderbirds,D,5,0,0,0,7,0,0,0,8,1,0,3,4,0/0,-
Josh Byrne,Buffalo Bandits,F,18,53,82,135,14,6,22,1,75,62,14,0,218,0/0,-
Josh Currier,Calgary Roughnecks,F,18,19,16,35,4,2,4,0,48,45,1,0,80,0/0,-
Josh Dawick,Toronto Rock,F,14,13,16,29,0,0,1,0,20,24,0,0,49,1/1,100%
Josh Jackson,Las Vegas Desert Dogs,D,10,0,2,2,6,0,0,0,32,8,8,3,4,0/0,-
Josh Jubenville,Toronto Rock,D,9,1,3,4,9,0,0,0,48,6,4,3,6,0/0,-
Josh Medeiros,Panther City Lacrosse Club,D,18,4,4,8,22,0,0,1,78,9,13,14,27,0/0,-
Josh Sullivan,Colorado Mammoth,D,9,0,1,1,2,0,0,0,13,1,2,4,0,0/0,-
Justin Geddie,Oshawa Fire Wolves,G,18,0,0,0,0,0,0,0,0,3,0,0,0,0/0,-
Justin Inacio,Calgary Roughnecks,T,8,0,2,2,2,0,0,0,40,5,1,1,2,79/187,42%
Justin J. Martin,Toronto Rock,D,18,10,6,16,4,0,1,3,78,17,20,13,22,0/0,-
Justin Martin,Buffalo Bandits,D,15,0,3,3,7,0,0,0,23,7,11,9,0,0/0,-
Justin Robinson,Buffalo Bandits,D,9,1,0,1,0,0,0,0,21,2,4,2,3,0/0,-
Kason Tarbell,Georgia Swarm,T,18,1,1,2,4,0,0,0,63,6,16,4,15,0/0,-
Keegan Bal,Vancouver Warriors,F,18,49,56,105,2,15,8,3,66,72,4,1,199,0/0,-
Keegan Bell,Saskatchewan Rush,F,12,4,6,10,2,0,0,0,21,7,1,3,11,0/5,-
Kellen LeClair,San Diego Seals,D,17,0,0,0,6,0,0,0,29,4,10,3,1,0/0,-
Kevin Brownell,New York Riptide,T,17,4,4,8,4,0,0,0,83,7,17,18,20,0/0,-
Kevin Crowley,Vancouver Warriors,F,18,25,33,58,8,3,5,2,55,47,2,2,124,0/0,-
Kevin Lynch,Philadelphia Wings,D,3,0,0,0,4,0,0,0,5,0,0,0,0,0/2,-
Kiel Matisz,New York Riptide,T,16,20,42,62,4,8,10,0,61,33,6,2,96,0/0,-
Kieran McKay,Calgary Roughnecks,D,3,0,1,1,2,0,0,0,13,0,0,0,0,0/1,-
Kyle Buchanan,Buffalo Bandits,F,18,23,24,47,2,5,5,0,83,12,7,0,87,0/1,-
Kyle Jackson,San Diego Seals,F,16,15,20,35,4,2,1,1,63,26,2,1,86,0/0,-
Kyle Killen,Vancouver Warriors,F,17,12,22,34,10,0,3,0,52,30,3,0,88,0/0,-
Kyle Rubisch,San Diego Seals,D,18,0,2,2,12,0,0,0,125,6,29,5,2,0/0,-
Kyle Waters,Rochester Knighthawks,F,18,21,23,44,2,3,7,0,38,22,4,0,107,0/0,-
Laine Hruska,Saskatchewan Rush,G,10,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Landon Kells,Las Vegas Desert Dogs,G,18,0,7,7,6,0,0,0,13,10,0,0,0,0/0,-
Larson Sundown,New York Riptide,F,18,30,32,62,6,8,2,1,30,29,3,1,84,0/1,-
Leo Stouros,Oshawa Fire Wolves,D,15,1,0,1,15,0,0,0,30,2,3,13,3,1/1,100%
Liam Byrnes,Georgia Swarm,D,18,2,7,9,16,0,0,0,67,12,21,7,11,0/0,-
Liam LeClair,Calgary Roughnecks,D,18,2,4,6,10,0,0,0,57,7,21,14,5,0/0,-
Liam Patten,Panther City Lacrosse Club,D,18,3,7,10,25,0,0,0,76,7,8,11,10,9/40,22%
Logan Schuss,Calgary Roughnecks,F,4,2,6,8,0,0,1,0,10,5,0,1,18,0/0,-
Luc Magnan,Halifax Thunderbirds,D,11,0,0,0,6,0,0,0,13,2,6,3,0,0/0,-
Lyle Thompson,Georgia Swarm,F,18,42,45,87,8,6,5,1,115,47,5,2,193,1/1,100%
Mac O'Keefe,San Diego Seals,F,4,4,1,5,2,0,0,0,10,4,0,0,21,0/0,-
Marcus Klarich,Vancouver Warriors,T,2,1,3,4,0,0,0,0,7,5,0,0,9,0/1,-
Marcus Minichiello,Philadelphia Wings,D,10,2,2,4,8,0,0,0,21,2,4,1,2,0/0,-
Mark Matthews,Toronto Rock,F,18,31,67,98,8,11,18,1,62,55,2,0,128,0/0,-
Marley Angus,Toronto Rock,F,3,2,2,4,0,0,2,0,4,2,0,0,9,0/0,-
Marshal King,Las Vegas Desert Dogs,F,6,2,5,7,2,1,0,0,13,6,1,0,21,0/0,-
Marshall Powless,Oshawa Fire Wolves,F,16,13,31,44,2,3,6,0,54,34,2,1,67,0/0,-
Mathieu Gautier,Panther City Lacrosse Club,F,16,7,25,32,4,2,1,0,59,21,3,0,63,0/0,-
Matt Anderson,New York Riptide,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0/0,-
Matt Beers,Vancouver Warriors,D,12,0,5,5,27,0,0,0,71,18,11,15,5,0/0,-
Matt Gilray,Rochester Knighthawks,T,18,7,14,21,8,0,1,0,174,15,25,15,29,0/1,-
Matt Hossack,Panther City Lacrosse Club,D,16,0,10,10,6,0,0,0,103,10,25,12,9,1/5,20%
Matt Marinier,New York Riptide,D,17,1,1,2,18,0,0,0,76,6,17,24,4,0/0,-
Matt Spanger,Buffalo Bandits,D,10,1,5,6,13,0,0,0,33,4,12,9,5,0/1,-
Matt Sykes,San Diego Seals,D,8,0,1,1,2,0,0,0,14,2,2,2,0,0/0,-
Matt Vinc,Buffalo Bandits,G,16,0,5,5,0,0,0,0,19,5,1,0,0,0/0,-
Matthew Bennett,New York Riptide,D,1,0,0,0,0,0,0,0,4,0,2,0,0,0/0,-
Max Wilson,Halifax Thunderbirds,D,13,0,1,1,14,0,0,0,17,1,2,4,3,0/0,-
Mike Byrne,Oshawa Fire Wolves,D,18,1,3,4,14,0,0,0,84,8,19,9,4,4/9,44%
Mike Mallory,Saskatchewan Rush,F,10,0,3,3,10,0,0,0,12,2,4,2,1,0/0,-
Mike Manley,Georgia Swarm,D,18,1,4,5,38,0,0,0,69,8,17,12,1,1/7,14%
Mike McCannell,Philadelphia Wings,T,14,1,6,7,4,0,0,0,55,4,6,4,6,0/0,-
Mike Messenger,Saskatchewan Rush,T,18,12,15,27,35,0,0,1,148,24,35,16,30,132/315,42%
Mike Poulin,San Diego Seals,G,18,0,0,0,0,0,0,0,1,1,0,0,0,0/0,-
Mike Triolo,Saskatchewan Rush,F,16,18,19,37,4,1,1,0,59,30,5,0,87,12/27,44%
Miles Thompson,Georgia Swarm,F,2,0,2,2,5,0,0,0,1,4,0,0,5,0/0,-
Mitch de Snoo,Toronto Rock,D,17,8,13,21,30,0,0,0,164,21,38,16,29,0/0,-
Mitch Jones,Philadelphia Wings,F,18,36,75,111,0,11,25,0,110,71,4,0,138,0/0,-
Mitch Ogilvie,Rochester Knighthawks,D,18,6,3,9,6,0,0,0,67,10,14,15,11,0/0,-
Mitch Wilde,New York Riptide,T,16,5,4,9,12,0,0,1,47,6,9,4,12,0/0,-
Mitchell Armstrong,Philadelphia Wings,D,13,1,2,3,6,0,0,0,20,5,11,3,2,2/9,22%
Nate Faccin,Colorado Mammoth,G,3,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Nathan Grenon,Oshawa Fire Wolves,F,15,12,19,31,16,0,1,0,35,25,1,0,72,0/0,-
Nathaniel Kozevnikov,Saskatchewan Rush,F,16,14,8,22,6,1,0,0,11,11,2,0,37,0/0,-
