Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Brad Kri,Toronto Rock,D,18,5,7,12,46,0,0,0,127,10,39,11,0,5/24,21%
Brad McCulley,Buffalo Bandits,F,5,1,2,3,9,0,0,0,10,4,2,0,0,0/0,-
Brad Smith,Oshawa Fire Wolves,F,1,0,0,0,0,0,0,0,2,1,0,0,0,0/0,-
Brad Voigt,Rochester Knighthawks,F,5,1,2,3,0,0,0,0,5,4,1,0,0,0/0,-
Brandon Clelland,San Diego Seals,T,11,0,0,0,11,0,0,0,22,4,7,0,0,110/238,46%
Brandon Goodwin,Vancouver Warriors,T,18,6,7,13,10,0,0,0,64,7,18,12,0,0/0,-
Brandon Robinson,Halifax Thunderbirds,F,3,4,3,7,0,0,0,0,18,3,0,0,0,0/0,-
Brandon Slade,Toronto Rock,D,14,5,9,14,2,0,0,0,35,9,8,3,0,0/0,-
Brayden Hill,Halifax Thunderbirds,D,1,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Brendan Bomberry,Georgia Swarm,T,18,26,36,62,12,0,0,0,65,31,2,0,0,0/0,-
Brent Noseworthy,New York Riptide,T,15,0,4,4,29,0,0,0,53,2,6,4,0,12/39,31%
Brett Hickey,San Diego Seals,F,19,23,27,50,24,0,0,0,60,37,2,1,0,0/0,-
Brett Manney,Oshawa Fire Wolves,D,16,1,1,2,8,0,0,0,30,5,9,4,0,0/0,-
Brett McIntyre,Colorado Mammoth,F,2,0,0,0,0,0,0,0,7,4,0,0,0,0/0,-
Brett Mydske,Vancouver Warriors,D,18,2,10,12,22,0,0,0,69,12,18,10,0,0/0,-
Brodie Merrill,San Diego Seals,D,17,3,7,10,23,0,0,0,134,7,21,9,0,0/0,-
Brody Harris,Vancouver Warriors,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Bryan Cole,Georgia Swarm,T,17,11,17,28,14,0,0,0,62,18,9,10,0,0/0,-
Bryce Sweeting,Buffalo Bandits,D,16,0,3,3,31,0,0,0,57,7,10,21,0,0/0,-
Bryce Tolmie,New York Riptide,D,6,0,2,2,0,0,0,0,34,3,6,1,0,0/0,-
Callum Crawford,New York Riptide,F,15,39,49,88,6,0,0,0,81,50,4,2,0,0/0,-
Cam Holding,San Diego Seals,D,16,4,11,15,2,0,0,0,119,10,11,10,0,0/0,-
Cam MacLeod,Panther City Lacrosse Club,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Cam Milligan,Panther City Lacrosse Club,F,9,11,24,35,0,0,0,0,14,22,0,0,0,0/0,-
Cameron Dunkerley,Saskatchewan Rush,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Carter McKenzie,Calgary Roughnecks,D,6,1,0,1,4,0,0,0,7,3,1,4,0,0/0,-
Casey Jackson,San Diego Seals,F,10,22,11,33,9,0,0,0,28,9,2,0,0,0/0,-
Chad Cummings,Panther City Lacrosse Club,D,17,1,4,5,13,0,0,0,78,11,9,11,0,0/0,-
Chad Tutton,Georgia Swarm,D,17,2,6,8,6,0,0,0,104,5,25,13,0,0/0,-
Challen Rogers,Toronto Rock,T,18,21,28,49,14,0,0,0,79,29,12,8,0,1/8,12%
Charlie Bertrand,Rochester Knighthawks,F,17,13,28,41,7,0,0,0,66,33,2,0,0,0/0,-
Charlie Kitchen,Oshawa Fire Wolves,F,15,14,8,22,0,0,0,0,18,16,0,3,0,0/0,-
Chase Fraser,Buffalo Bandits,F,18,32,24,56,14,0,0,0,62,27,7,1,0,36/85,42%
Chase Martin,Halifax Thunderbirds,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Chris Boushy,Halifax Thunderbirds,F,17,26,21,47,13,0,0,0,44,26,1,0,0,0/0,-
Chris Cloutier,Buffalo Bandits,F,18,25,34,59,8,0,0,0,65,25,4,0,0,0/0,-
Chris Corbeil,Saskatchewan Rush,T,17,1,13,14,7,0,0,0,105,15,18,4,0,0/0,-
Chris Wardle,Colorado Mammoth,F,18,17,29,46,8,0,0,0,57,31,7,0,0,0/0,-
Chris Weier,Toronto Rock,D,4,1,1,2,0,0,0,0,13,1,4,1,0,0/0,-
Chris Willman,Rochester Knighthawks,D,16,0,5,5,16,0,0,0,47,9,9,2,0,109/297,37%
Christian Del Bianco,Calgary Roughnecks,G,18,0,17,17,0,0,0,0,29,12,0,0,0,0/0,-
Christopher Origlieri,San Diego Seals,G,17,0,0,0,0,0,0,0,6,0,0,0,0,0/0,-
Clark Walter,Saskatchewan Rush,F,1,0,0,0,0,0,0,0,5,3,1,0,0,0/0,-
Clarke Petterson,Halifax Thunderbirds,F,17,26,46,72,8,0,0,0,82,31,7,1,0,0/0,-
Cody Jamieson,Halifax Thunderbirds,F,16,17,43,60,7,0,0,0,62,42,2,1,0,0/0,-
Cole Pickup,Calgary Roughnecks,F,3,0,0,0,2,0,0,0,9,3,2,0,0,0/0,-
Colton Armstrong,Halifax Thunderbirds,T,17,6,7,13,6,0,0,0,50,13,9,0,0,0/0,-
Colton Porter,Vancouver Warriors,D,1,0,1,1,0,0,0,0,5,0,0,0,0,0/0,-
Colton Watkinson,Oshawa Fire Wolves,T,18,4,13,17,15,0,0,0,60,7,12,7,0,0/0,-
Connor Fields,Buffalo Bandits,F,18,32,35,67,2,0,0,0,97,22,1,0,0,0/0,-
Connor Kearnan,New York Riptide,F,18,33,28,61,2,0,0,0,58,31,0,0,0,0/0,-
Connor Kirst,Georgia Swarm,F,18,2,7,9,4,0,0,0,83,7,13,3,0,104/263,40%
Connor McClelland,Saskatchewan Rush,D,17,4,3,7,14,0,0,0,50,4,14,5,0,0/0,-
Connor Robinson,Colorado Mammoth,F,18,42,29,71,0,0,0,0,84,35,4,0,0,0/1,-
Connor Sellars,Panther City Lacrosse Club,D,15,2,4,6,2,0,0,0,88,6,17,10,0,0/0,-
Connor Watson,Halifax Thunderbirds,F,3,2,6,8,0,0,0,0,10,3,0,0,0,0/0,-
Corey Small,Philadelphia Wings,F,16,30,35,65,2,0,0,0,60,20,6,0,0,0/0,-
Cory Highfield,Rochester Knighthawks,T,8,3,3,6,0,0,0,0,25,6,2,0,0,0/0,-
Cory Vitarelli,Philadelphia Wings,F,10,12,11,23,4,0,0,0,25,13,2,1,0,0/0,-
Craig Wende,Georgia Swarm,G,16,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Curtis Conley,Oshawa Fire Wolves,D,8,0,2,2,8,0,0,0,13,4,6,2,0,0/0,-
Curtis Dickson,Calgary Roughnecks,F,15,42,40,82,11,0,0,0,55,50,3,1,0,0/0,-
Curtis Knight,Rochester Knighthawks,F,18,23,38,61,4,0,0,0,83,20,2,1,0,0/0,-
Curtis Manning,Calgary Roughnecks,D,12,1,1,2,10,0,0,0,44,3,15,4,0,0/0,-
Curtis Romanchych,Oshawa Fire Wolves,D,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Dalton Sulver,Buffalo Bandits,T,4,0,0,0,6,0,0,0,12,0,2,3,0,0/0,-
Damon Edwards,New York Riptide,D,16,5,5,10,12,0,0,0,63,8,12,13,0,0/0,-
Dan Coates,Rochester Knighthawks,D,18,1,13,14,4,0,0,0,109,17,23,14,0,11/33,33%
Dan Craig,Toronto Rock,F,18,34,45,79,2,0,0,0,105,27,10,2,0,0/0,-
Dan Dawson,Toronto Rock,F,14,17,28,45,2,0,0,0,34,23,1,1,0,0/0,-
Dan Lintner,Saskatchewan Rush,F,18,26,16,42,18,0,0,0,51,30,3,0,0,0/0,-
Dan Lomas,New York Riptide,F,9,16,6,22,0,0,0,0,31,15,8,0,0,0/0,-
Dan MacRae,New York Riptide,D,18,5,7,12,28,0,0,0,83,6,18,7,0,0/0,-
Dan Taylor,Calgary Roughnecks,F,17,18,25,43,2,0,0,0,45,34,0,0,0,0/0,-
Dane Dobbie,San Diego Seals,F,16,34,40,74,4,0,0,0,44,39,1,0,0,0/0,-
Darryl Robertson,New York Riptide,D,17,1,9,10,12,0,0,0,77,11,10,9,0,0/0,-
David Brock,Halifax Thunderbirds,D,9,1,1,2,7,0,0,0,34,0,0,4,0,0/0,-
Dawson Theede,Panther City Lacrosse Club,F,11,17,10,27,6,0,0,0,44,32,4,1,0,0/0,-
Dean Fairall,Panther City Lacrosse Club,F,10,14,17,31,2,0,0,0,37,13,1,0,0,0/0,-
Derek Lloyd,Vancouver Warriors,T,12,1,4,5,8,0,0,0,53,5,4,4,0,0/4,-
Devlin Shanahan,Buffalo Bandits,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Devyn Mayea,San Diego Seals,D,3,0,0,0,5,0,0,0,8,0,1,0,0,0/0,-
Dhane Smith,Buffalo Bandits,F,18,41,94,135,10,0,0,0,93,37,10,5,0,0/0,-
Dillon Ward,Colorado Mammoth,G,18,0,11,11,2,0,0,0,23,9,2,0,0,0/0,-
Doug Buchan,Buffalo Bandits,G,13,0,0,0,0,0,0,0,0,0,1,0,0,0/0,-
Doug Jamieson,Oshawa Fire Wolves,G,18,0,5,5,2,0,0,0,10,5,2,0,0,0/0,-
Doug Utting,Rochester Knighthawks,D,5,1,0,1,4,0,0,0,9,2,3,3,0,0/0,-
Drew Belgrave,San Diego Seals,D,16,2,0,2,14,0,0,0,46,2,15,6,0,0/0,-
Dylan Hutchison,Panther City Lacrosse Club,D,14,2,4,6,4,0,0,0,36,8,4,8,0,0/0,-
Dylan Kinnear,Colorado Mammoth,F,11,7,9,16,6,0,0,0,17,15,2,0,0,4/27,15%
Eli Gobrecht,San Diego Seals,D,18,0,1,1,28,0,0,0,94,9,20,7,0,16/51,31%
Eli McLaughlin,Colorado Mammoth,F,18,38,45,83,6,0,0,0,66,40,4,0,0,0/0,-
Eli Salama,Calgary Roughnecks,D,16,2,4,6,20,0,0,0,84,8,18,6,0,1/1,100%
Eric Fannell,Halifax Thunderbirds,F,17,17,23,40,9,0,0,0,64,25,1,2,0,0/0,-
Eric Penney,Philadelphia Wings,G,11,0,2,2,0,0,0,0,3,3,0,0,0,0/0,-
Eric Shewell,Philadelphia Wings,D,10,0,4,4,17,0,0,0,11,3,1,2,0,0/0,-
Erik Turner,Colorado Mammoth,T,17,2,6,8,7,0,0,0,51,6,9,3,0,7/32,22%
Ethan O'Connor,Buffalo Bandits,D,16,1,4,5,8,0,0,0,67,8,6,6,0,6/41,15%
Ethan Riggs,Georgia Swarm,D,13,0,0,0,14,0,0,0,10,3,3,2,0,0/0,-
Ethan Ticehurst,Calgary Roughnecks,D,17,1,1,2,4,0,0,0,41,19,8,3,0,0/1,-
Ethan Walker,Georgia Swarm,F,10,8,22,30,2,0,0,0,42,16,0,0,0,0/0,-
Ethan Woods,Oshawa Fire Wolves,G,18,0,0,0,17,0,0,0,0,0,0,0,0,0/0,-
Evan Kirk,Rochester Knighthawks,G,2,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Frank Brown,Buffalo Bandits,D,4,1,0,1,2,0,0,0,10,0,4,0,0,0/0,-
Frank Scigliano,San Diego Seals,G,16,0,3,3,4,0,0,0,19,4,1,0,0,0/0,-
Garrett McIntosh,Vancouver Warriors,D,18,1,5,6,16,0,0,0,65,9,11,20,0,0/2,-
Gowah Abrams,New York Riptide,G,17,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Graeme Hossack,Halifax Thunderbirds,D,18,3,12,15,8,0,0,0,129,12,18,16,0,0/3,-
Graydon Bradley,San Diego Seals,D,17,1,2,3,16,0,0,0,73,9,12,11,0,0/0,-
Greg Downing,Oshawa Fire Wolves,D,14,0,9,9,12,0,0,0,77,5,18,11,0,0/0,-
Haiden Dickson,Calgary Roughnecks,F,12,12,12,24,4,0,0,0,57,23,2,0,0,0/0,-
Harrison Matsuoka,Calgary Roughnecks,D,17,2,3,5,4,0,0,0,42,7,10,2,0,1/1,100%
Harrison Smith,Panther City Lacrosse Club,D,2,1,1,2,2,0,0,0,4,1,1,1,0,0/1,-
Holden Cattoni,Rochester Knighthawks,F,17,27,36,63,25,0,0,0,72,25,2,0,0,0/0,-
Holden Garlent,Saskatchewan Rush,D,18,8,10,18,12,0,0,0,88,9,23,7,0,0/2,-
Ian Llord,Philadelphia Wings,D,15,2,0,2,20,0,0,0,37,4,1,13,0,0/0,-
Ian MacKay,Buffalo Bandits,T,17,11,12,23,16,0,0,0,104,8,15,14,0,19/46,41%
Isaiah Davis-Allen,Philadelphia Wings,D,18,0,4,4,9,0,0,0,46,3,8,4,0,1/3,33%
Jack Jasinski,Panther City Lacrosse Club,F,2,1,3,4,2,0,0,0,5,7,0,0,0,0/0,-
Jackson Nishimura,Oshawa Fire Wolves,D,18,5,6,11,2,0,0,0,123,5,8,2,0,0/0,-
Jackson Suboch,Philadelphia Wings,D,9,0,2,2,14,0,0,0,25,1,2,3,0,0/0,-
Jacob Dunbar,San Diego Seals,F,2,0,2,2,0,0,0,0,4,3,0,0,0,0/0,-
Jacob Ruest,Oshawa Fire Wolves,F,18,21,16,37,2,0,0,0,70,30,1,0,0,0/0,-
Jake Fox,New York Riptide,F,18,18,16,34,18,0,0,0,47,27,2,2,0,0/0,-
Jake Withers,Halifax Thunderbirds,D,18,1,6,7,26,0,0,0,218,12,27,11,0,319/458,70%
Jalen Chaster,Colorado Mammoth,T,16,2,3,5,8,0,0,0,61,11,11,9,0,0/2,-
James Barclay,Halifax Thunderbirds,D,6,0,0,0,10,0,0,0,15,1,3,2,0,0/0,-
Jamison Dilks,Toronto Rock,D,18,2,0,2,2,0,0,0,31,4,14,1,0,1/1,100%
Jared Conners,Rochester Knighthawks,D,4,1,1,2,0,0,0,0,16,1,1,0,0,0/0,-
Jason Noble,Toronto Rock,D,6,0,1,1,4,0,0,0,9,1,0,2,0,1/2,50%
Jay Thorimbert,New York Riptide,D,18,3,3,6,10,0,0,0,104,23,11,8,0,234/506,46%
Jeff Cornwall,Saskatchewan Rush,D,17,7,4,11,6,0,0,0,65,11,19,12,0,0/0,-
Jeff Henrick,Georgia Swarm,D,15,3,2,5,16,0,0,0,54,5,4,5,0,0/0,-
Jeff Shattler,Saskatchewan Rush,F,14,19,19,38,4,0,0,0,68,27,3,0,0,0/0,-
Jeff Teat,New York Riptide,F,16,37,71,108,2,0,0,0,111,69,11,1,0,0/0,-
Jeff Wittig,Rochester Knighthawks,F,9,3,5,8,0,0,0,0,16,11,1,1,0,0/0,-
Jeremy Noble,San Diego Seals,F,17,16,54,70,6,0,0,0,79,23,2,1,0,5/16,31%
Jeremy Thompson,Panther City Lacrosse Club,T,17,4,13,17,10,0,0,0,146,30,13,0,0,199/383,52%
Jesse King,Calgary Roughnecks,F,18,29,66,95,6,0,0,0,104,48,15,2,0,0/0,-
Joe Nardella,Oshawa Fire Wolves,D,18,1,6,7,22,0,0,0,135,19,11,1,0,295/439,67%
Joe Resetarits,Oshawa Fire Wolves,F,18,47,64,111,0,0,0,0,58,59,1,0,0,0/0,-
Joel Watson,Rochester Knighthawks,G,16,0,1,1,2,0,0,0,12,4,0,0,0,0/0,-
Joel White,Georgia Swarm,D,18,1,9,10,18,0,0,0,114,9,15,8,0,0/0,-
Joey Cupido,Colorado Mammoth,T,14,6,4,10,4,0,0,0,84,6,21,12,0,0/0,-
John LaFontaine,Oshawa Fire Wolves,T,18,1,7,8,4,0,0,0,74,6,13,5,0,0/0,-
John Lintz,Colorado Mammoth,D,17,1,5,6,12,0,0,0,51,4,16,12,0,1/15,7%
John Ranagan,Philadelphia Wings,D,18,0,2,2,12,0,0,0,58,13,10,8,0,0/0,-
John Wagner,Rochester Knighthawks,F,12,2,7,9,8,0,0,0,69,6,7,7,0,0/0,-
Johnny Pearson,Panther City Lacrosse Club,F,1,0,0,0,2,0,0,0,0,0,0,0,0,0/0,-
Jordan Durston,Oshawa Fire Wolves,F,11,2,7,9,6,0,0,0,29,13,2,1,0,0/0,-
Jordan Gilles,Colorado Mammoth,D,16,5,4,9,2,0,0,0,100,12,20,7,0,0/0,-
Jordan Hall,Georgia Swarm,F,18,16,35,51,17,0,0,0,67,35,6,0,0,0/0,-
Jordan MacIntosh,Georgia Swarm,T,18,19,33,52,12,0,0,0,120,38,11,6,0,36/86,42%
Jordan McBride,Vancouver Warriors,F,6,3,7,10,0,0,0,0,14,8,0,0,0,0/0,-
Jordan McKenna,Toronto Rock,D,5,0,4,4,2,0,0,0,14,2,1,1,0,0/0,-
Jordan Stouros,Buffalo Bandits,T,10,0,0,0,7,0,0,0,24,0,6,1,0,0/1,-
Jordan Trottier,Panther City Lacrosse Club,D,14,1,1,2,17,0,0,0,24,3,3,3,0,0/0,-
Jordi Jones-Smith,Saskatchewan Rush,T,16,0,1,1,8,0,0,0,12,3,4,4,0,0/0,-
Josh Byrne,Buffalo Bandits,F,18,37,62,99,12,0,0,0,74,33,10,2,0,0/0,-
Josh Currier,Saskatchewan Rush,F,17,12,12,24,0,0,0,0,32,23,1,0,0,0/0,-
Josh Jubenville,Toronto Rock,D,15,2,6,8,16,0,0,0,64,5,12,4,0,1/8,12%
Josh Medeiros,Panther City Lacrosse Club,D,16,8,4,12,8,0,0,0,80,9,11,18,0,0/0,-
Josh Sullivan,Colorado Mammoth,D,18,1,3,4,6,0,0,0,33,6,4,13,0,0/0,-
Justin Geddie,San Diego Seals,G,1,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Justin Martin,Buffalo Bandits,D,12,0,1,1,2,0,0,0,20,1,11,7,0,0/0,-
Justin Robinson,Buffalo Bandits,D,15,1,7,8,8,0,0,0,53,3,8,2,0,0/0,-
Justin Salt,Vancouver Warriors,T,17,0,8,8,16,0,0,0,49,5,18,8,0,0/0,-
Justin Scott,Toronto Rock,F,6,1,5,6,2,0,0,0,9,5,0,0,0,0/0,-
Kason Tarbell,Georgia Swarm,T,17,3,9,12,12,0,0,0,59,2,17,9,0,3/18,17%
Keegan Bal,Vancouver Warriors,F,17,44,55,99,4,0,0,0,93,38,2,0,0,0/0,-
Keegan Bell,Vancouver Warriors,T,2,0,0,0,0,0,0,0,2,1,1,0,0,0/0,-
Kellen LeClair,Calgary Roughnecks,D,3,0,0,0,2,0,0,0,8,6,2,0,0,0/0,-
Kevin Brownell,Buffalo Bandits,T,16,2,13,15,6,0,0,0,86,7,21,15,0,0/0,-
Kevin Crowley,Philadelphia Wings,F,18,25,64,89,9,0,0,0,71,41,12,1,0,0/0,-
Kevin Orleman,Panther City Lacrosse Club,G,18,0,0,0,0,0,0,0,9,2,0,0,0,0/0,-
Kiel Matisz,Philadelphia Wings,T,18,12,45,57,5,0,0,0,110,22,19,7,0,0/0,-
Kieran McArdle,New York Riptide,F,17,15,38,53,8,0,0,0,81,29,10,2,0,0/0,-
Kyle Buchanan,Buffalo Bandits,F,17,19,38,57,0,0,0,0,81,11,4,0,0,0/0,-
Kyle Jackson,Halifax Thunderbirds,F,16,16,32,48,8,0,0,0,91,32,5,2,0,0/0,-
Kyle Killen,Vancouver Warriors,F,17,43,16,59,4,0,0,0,40,32,3,0,0,0/0,-
Kyle Marr,Philadelphia Wings,F,2,0,1,1,2,0,0,0,0,2,0,0,0,0/0,-
Kyle Rubisch,Saskatchewan Rush,D,18,2,3,5,10,0,0,0,148,7,36,5,0,0/2,-
Kyle Waters,Calgary Roughnecks,F,12,7,10,17,2,0,0,0,23,9,1,2,0,0/0,-
Landon Kells,Calgary Roughnecks,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Larson Sundown,New York Riptide,F,17,14,24,38,12,0,0,0,20,19,2,0,0,0/0,-
Latrell Harris,Toronto Rock,D,14,8,10,18,0,0,0,0,114,9,28,11,0,0/0,-
Leo Stouros,New York Riptide,D,16,0,3,3,8,0,0,0,60,4,10,11,0,0/0,-
LeRoy Halftown,New York Riptide,F,1,0,2,2,0,0,0,0,2,1,0,0,0,0/0,-
Liam Byrnes,Panther City Lacrosse Club,D,18,4,6,10,12,0,0,0,137,20,26,7,0,0/0,-
Liam LeClair,Calgary Roughnecks,D,18,1,2,3,10,0,0,0,72,8,18,8,0,0/0,-
Liam Patten,Panther City Lacrosse Club,D,16,5,1,6,31,0,0,0,68,13,8,9,0,0/0,-
Liam Phillips,Panther City Lacrosse Club,T,3,0,0,0,0,0,0,0,3,1,0,0,0,0/0,-
Logan Schuss,Vancouver Warriors,F,16,19,51,70,8,0,0,0,76,24,6,0,0,0/0,-
Luc Magnan,Halifax Thunderbirds,D,9,0,1,1,8,0,0,0,32,5,5,4,0,0/0,-
Lucas Nagy,Rochester Knighthawks,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Lukas Coote,Rochester Knighthawks,G,5,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Luke Van Schepen,New York Riptide,D,2,0,0,0,4,0,0,0,6,2,0,0,0,0/0,-
Lyle Thompson,Georgia Swarm,F,17,47,55,102,8,0,0,0,107,45,5,0,0,0/0,-
Mac O'Keefe,San Diego Seals,F,15,11,15,26,0,0,0,0,40,13,3,0,0,0/0,-
Mackenzie Mitchell,New York Riptide,D,11,2,2,4,15,0,0,0,21,5,5,6,0,0/0,-
Marcus Minichiello,Buffalo Bandits,D,2,0,1,1,0,0,0,0,3,0,1,0,0,0/0,-
Mark Cockerton,Toronto Rock,F,1,0,0,0,0,0,0,0,6,2,0,0,0,0/0,-
Mark Glicini,San Diego Seals,D,10,0,0,0,2,0,0,0,28,2,6,4,0,0/0,-
Mark Matthews,Saskatchewan Rush,F,18,30,62,92,10,0,0,0,59,57,3,0,0,0/0,-
Marshal King,Calgary Roughnecks,F,2,1,2,3,2,0,0,0,6,3,1,0,0,0/0,-
Marshall Powless,Saskatchewan Rush,F,7,4,9,13,4,0,0,0,20,7,0,0,0,0/0,-
Mathieu Boissonneault,San Diego Seals,D,4,0,0,0,4,0,0,0,23,2,4,3,0,15/35,43%
Matt Beers,Saskatchewan Rush,D,18,3,9,12,50,0,0,0,82,9,19,16,0,0/0,-
Matt Gilray,Rochester Knighthawks,T,12,6,3,9,16,0,0,0,69,7,6,4,0,0/0,-
Matt Hossack,Panther City Lacrosse Club,D,17,2,7,9,14,0,0,0,117,16,25,6,0,46/92,50%
Matt Marinier,New York Riptide,D,14,0,2,2,16,0,0,0,60,10,15,8,0,0/0,-
Matt Rambo,Philadelphia Wings,F,15,21,33,54,0,0,0,0,39,27,5,0,0,0/0,-
Matt Spanger,Buffalo Bandits,D,16,5,7,12,4,0,0,0,63,4,13,9,0,0/0,-
Matt Sykes,San Diego Seals,D,16,1,2,3,10,0,0,0,45,4,11,3,0,0/0,-
Matt Vinc,Buffalo Bandits,G,18,0,9,9,0,0,0,0,19,4,1,0,0,0/0,-
Matthew Bennett,Rochester Knighthawks,D,16,1,4,5,13,0,0,0,60,4,11,5,0,0/0,-
Matthew Dinsdale,Vancouver Warriors,F,16,13,28,41,2,0,0,0,27,31,3,0,0,0/0,-
Max Adler,Buffalo Bandits,T,9,1,0,1,6,0,0,0,17,4,1,1,0,94/241,39%
Mike Burke,Rochester Knighthawks,F,6,5,7,12,6,0,0,0,18,11,0,0,0,0/0,-
Mike Byrne,Oshawa Fire Wolves,D,15,1,3,4,41,0,0,0,68,5,14,1,0,3/10,30%
Mike Mallory,Saskatchewan Rush,F,12,3,3,6,10,0,0,0,26,2,1,0,0,0/0,-
Mike Messenger,Saskatchewan Rush,T,18,9,15,24,36,0,0,0,168,17,22,6,0,219/423,52%
Mike Poulin,Georgia Swarm,G,18,0,6,6,0,0,0,0,4,4,0,0,0,0/0,-
Mike Triolo,Panther City Lacrosse Club,F,8,8,16,24,2,0,0,0,24,15,2,1,0,0/1,-
Mikie Schlosser,San Diego Seals,T,2,0,1,1,0,0,0,0,4,1,0,0,0,0/0,-
Miles Thompson,Georgia Swarm,F,3,6,2,8,0,0,0,0,3,5,0,0,0,0/0,-
Mitch de Snoo,Toronto Rock,D,18,8,12,20,49,0,0,0,185,16,39,18,0,0/0,-
Mitch Jones,Vancouver Warriors,F,4,12,14,26,2,0,0,0,29,13,3,0,0,0/0,-
Mitch Ogilvie,Rochester Knighthawks,D,8,2,0,2,4,0,0,0,40,2,8,2,0,0/0,-
Mitch Wilde,Calgary Roughnecks,T,9,1,2,3,4,0,0,0,38,7,6,4,0,0/0,-
Mitchell Gustavsen,Vancouver Warriors,F,3,0,0,0,2,0,0,0,13,1,0,0,0,37/75,49%
Nate Faccin,Colorado Mammoth,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Nate Wade,Calgary Roughnecks,D,11,0,1,1,8,0,0,0,8,2,5,3,0,0/0,-
Nathan Grenon,Panther City Lacrosse Club,F,16,19,18,37,22,0,0,0,44,23,4,2,0,0/0,-
