Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Colton Watkinson,Oshawa Fire Wolves,T,13,0,10,10,12,0,0,0,52,6,8,16,1,0/0,-
Coltrane Tyson,Buffalo Bandits,F,1,0,1,1,2,0,0,0,1,1,0,0,4,0/0,-
Conner Cook,Colorado Mammoth,D,12,0,3,3,12,0,1,0,21,5,5,9,2,0/0,-
Connor Farrell,Buffalo Bandits,T,14,0,1,1,2,0,0,0,81,15,0,0,4,189/365,52%
Connor Fields,Rochester Knighthawks,F,15,39,65,104,12,6,21,0,106,40,3,0,202,0/0,-
Connor Kearnan,Ottawa Black Bears,F,16,20,26,46,20,2,11,1,54,43,2,0,105,0/0,-
Connor Kirst,Las Vegas Desert Dogs,T,14,7,10,17,4,0,0,1,105,8,22,5,23,6/45,13%
Connor McClelland,Saskatchewan Rush,D,16,0,1,1,10,0,0,0,46,4,4,8,3,0/0,-
Connor Nock,Colorado Mammoth,D,16,2,5,7,24,0,0,1,44,7,11,9,5,0/0,-
Connor O'Toole,Vancouver Warriors,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Connor Robinson,San Diego Seals,F,15,19,24,43,0,3,12,2,49,25,2,0,103,0/0,-
Corey Small,San Diego Seals,F,7,5,12,17,0,3,5,0,15,14,0,0,43,0/0,-
Corson Kealey,Oshawa Fire Wolves,,2,0,1,1,0,0,0,0,3,0,0,0,6,0/0,-
Curtis Dickson,Vancouver Warriors,F,16,38,29,67,12,13,9,3,53,55,1,0,143,0/0,-
Curtis Romanchych,Halifax Thunderbirds,D,14,2,3,5,10,0,0,0,38,2,5,5,5,0/0,-
Dalton Young,Philadelphia Wings,T,10,12,18,30,2,1,2,0,46,33,3,0,48,0/0,-
Dan Coates,Rochester Knighthawks,D,13,0,2,2,8,0,0,0,77,11,6,7,0,0/1,-
Dan Craig,Toronto Rock,F,10,5,13,18,8,0,0,0,33,19,3,1,46,0/0,-
Daniel Amesbury,Halifax Thunderbirds,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Danny Logan,San Diego Seals,D,14,1,2,3,18,0,0,0,79,12,20,7,13,0/0,-
Dawson Theede,Oshawa Fire Wolves,F,16,26,24,50,64,10,6,0,68,47,4,2,103,0/0,-
Deacan Knott,Philadelphia Wings,G,16,0,0,0,0,0,0,0,4,6,0,0,0,0/0,-
Devlin Shanahan,Georgia Swarm,G,15,0,0,0,0,0,0,0,2,1,2,0,0,0/0,-
Dhane Smith,Buffalo Bandits,F,16,35,70,105,6,6,15,4,76,74,3,1,201,0/0,-
Dillon Ward,Colorado Mammoth,G,16,0,5,5,6,0,0,0,6,15,1,0,1,0/0,-
Doug Jamieson,Oshawa Fire Wolves,G,16,0,4,4,0,0,0,0,11,5,1,0,0,0/0,-
Drew Belgrave,Las Vegas Desert Dogs,D,15,1,6,7,14,0,0,0,56,5,15,10,4,0/9,-
Drew Hutchison,Halifax Thunderbirds,G,16,0,2,2,0,0,0,0,3,0,0,0,0,0/0,-
Dustyn Birkhof,Philadelphia Wings,D,6,4,1,5,4,0,0,0,21,2,2,3,7,0/0,-
Dylan Hess,Colorado Mammoth,D,16,2,6,8,4,0,0,0,47,8,8,3,8,0/0,-
Dylan Hutchison,Philadelphia Wings,D,12,0,3,3,8,0,0,0,34,3,2,5,3,0/0,-
Dylan McIntosh,Colorado Mammoth,F,16,23,12,35,0,5,3,3,52,25,0,1,105,0/0,-
Dylan Robinson,Buffalo Bandits,D,14,4,6,10,13,0,0,0,70,4,8,3,9,13/28,46%
Dylan Watson,San Diego Seals,F,14,19,17,36,6,4,4,0,26,28,2,0,78,0/0,-
Dyson Williams,Oshawa Fire Wolves,F,16,20,27,47,16,3,4,1,35,28,2,1,124,0/0,-
Eli Gobrecht,San Diego Seals,D,15,1,3,4,23,0,0,0,71,9,11,10,1,0/0,-
Eli Salama,Calgary Roughnecks,D,16,0,7,7,29,0,0,0,97,9,12,16,5,0/0,-
Elijah Gash,Toronto Rock,D,16,1,3,4,40,0,0,0,37,3,16,6,5,0/0,-
Emerson Clark,Oshawa Fire Wolves,F,2,1,0,1,9,0,0,0,0,2,0,0,5,0/0,-
Eric Fannell,Philadelphia Wings,F,13,15,24,39,8,6,5,0,36,24,2,0,62,0/0,-
Ethan Fisher,Philadelphia Wings,D,2,0,0,0,0,0,0,0,1,0,1,0,0,0/0,-
Ethan O'Connor,Halifax Thunderbirds,D,13,1,1,2,6,0,0,0,34,6,2,5,3,0/0,-
Ethan Ticehurst,Vancouver Warriors,T,8,0,0,0,0,0,0,0,14,3,0,2,1,0/6,-
Ethan Walker,Oshawa Fire Wolves,F,16,17,30,47,4,3,7,1,63,25,2,1,105,0/0,-
Evan Constantopoulos,Buffalo Bandits,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Evan Messenger,Philadelphia Wings,T,10,1,2,3,6,0,0,0,20,4,4,4,7,0/0,-
Frank Scigliano,Saskatchewan Rush,G,16,0,1,1,0,0,0,0,7,4,1,0,0,0/0,-
Graeme Hossack,Halifax Thunderbirds,D,16,2,9,11,20,0,1,0,117,6,20,15,7,0/2,-
Graydon Bradley,San Diego Seals,D,15,1,3,4,18,0,0,0,57,3,8,10,4,0/0,-
Graydon Hogg,Rochester Knighthawks,F,11,7,13,20,10,1,2,0,29,15,2,1,40,0/0,-
Graydon Stokes,Las Vegas Desert Dogs,D,14,0,5,5,4,0,0,0,28,4,4,5,0,0/0,-
Griffin Hall,Calgary Roughnecks,D,11,0,0,0,12,0,0,0,11,1,1,4,1,0/0,-
Haiden Dickson,Calgary Roughnecks,F,16,28,29,57,4,4,4,0,57,48,7,0,140,0/0,-
Harrison Matsuoka,Calgary Roughnecks,T,16,2,12,14,8,0,1,0,65,6,7,6,8,0/0,-
Holden Garlent,Saskatchewan Rush,D,11,2,7,9,27,0,1,0,56,0,9,7,5,0/0,-
Hugh Kelleher,Toronto Rock,D,16,3,4,7,6,0,0,0,72,11,15,3,15,0/0,-
Ian Llord,Rochester Knighthawks,D,14,1,3,4,8,0,0,0,38,4,4,20,3,0/0,-
Ian MacKay,Buffalo Bandits,F,14,22,32,54,16,5,4,2,74,41,6,4,97,0/2,-
Isaiah Davis-Allen,Philadelphia Wings,D,15,0,1,1,6,0,0,0,53,2,9,3,3,0/0,-
Isiah Moran-Weekes,Toronto Rock,F,5,2,4,6,2,0,0,0,7,9,1,0,18,0/0,-
Jack Follows,Calgary Roughnecks,D,16,0,4,4,4,0,0,0,44,2,4,13,1,0/1,-
Jack Hannah,Colorado Mammoth,F,13,20,51,71,29,4,14,0,53,44,4,0,120,0/0,-
Jack Travassos,Georgia Swarm,D,6,0,0,0,6,0,0,0,19,2,5,0,0,8/51,16%
Jackson Nishimura,Oshawa Fire Wolves,D,16,6,9,15,12,0,1,0,93,9,11,8,16,0/0,-
Jackson Suboch,Vancouver Warriors,D,14,1,2,3,54,0,0,0,26,1,3,5,5,0/0,-
Jackson Webster,Las Vegas Desert Dogs,F,14,11,16,27,9,1,0,0,23,25,0,0,44,0/0,-
Jacob Dunbar,Calgary Roughnecks,F,11,7,2,9,0,0,0,0,28,12,1,1,42,0/0,-
Jacob Hickey,Georgia Swarm,D,15,6,6,12,8,0,0,1,76,8,16,10,12,0/0,-
Jacob Piseno,Rochester Knighthawks,T,14,6,4,10,4,0,0,0,64,3,13,6,11,1/3,33%
Jake Boudreau,Saskatchewan Rush,T,16,6,14,20,29,2,0,2,110,4,19,17,12,0/1,-
Jake Darlison,Toronto Rock,D,4,0,1,1,2,0,0,0,11,1,4,0,5,0/0,-
Jake Govett,San Diego Seals,F,1,0,2,2,0,0,0,0,1,0,1,0,0,0/0,-
Jake McNabb,Oshawa Fire Wolves,,2,0,1,1,0,0,0,0,8,3,0,0,6,0/0,-
Jake Naso,Saskatchewan Rush,T,15,0,1,1,4,0,0,0,101,7,0,1,5,242/368,66%
Jake Saunders,Ottawa Black Bears,D,12,0,3,3,9,0,0,0,28,0,8,2,2,1/1,100%
Jake Stevens,Ottawa Black Bears,T,16,4,5,9,8,0,1,0,69,11,21,3,14,0/0,-
Jake Withers,Halifax Thunderbirds,T,16,2,12,14,28,0,0,0,204,23,13,14,13,278/386,72%
Jalen Chaster,Colorado Mammoth,T,15,5,13,18,6,1,3,0,40,22,4,1,26,0/0,-
James Barclay,San Diego Seals,D,14,1,4,5,10,0,0,0,48,2,4,16,5,0/0,-
Jameson Bucktooth,Colorado Mammoth,F,3,0,2,2,0,0,0,0,9,8,1,0,7,0/0,-
Jason Knox,Halifax Thunderbirds,F,15,15,16,31,9,3,2,2,35,34,3,0,67,0/0,-
Jaxon Fridge,Oshawa Fire Wolves,D,15,1,8,9,0,0,1,0,61,7,10,5,6,0/0,-
Jay Thorimbert,Ottawa Black Bears,T,5,0,0,0,0,0,0,0,18,2,1,1,2,61/127,48%
Jeff Cornwall,Vancouver Warriors,D,14,1,5,6,2,0,0,1,70,7,6,9,9,0/0,-
Jeff Henrick,Georgia Swarm,D,15,3,4,7,19,0,0,0,54,9,9,6,11,0/0,-
Jeff Teat,Ottawa Black Bears,F,16,40,66,106,0,10,18,0,108,67,6,3,229,0/0,-
Jeremi Phoenix-Lefebvre,Georgia Swarm,T,1,0,0,0,0,0,0,0,3,0,0,0,0,3/9,33%
Jeremy Thompson,Rochester Knighthawks,T,14,2,2,4,18,0,0,0,91,7,12,4,8,94/234,40%
Jerrett Smith,Saskatchewan Rush,T,9,0,2,2,2,0,0,0,24,3,4,0,1,0/0,-
Jesse King,Vancouver Warriors,F,16,29,38,67,2,9,16,1,67,37,2,0,105,0/0,-
Joe Resetarits,Buffalo Bandits,F,16,20,34,54,0,4,8,1,41,33,0,0,125,0/0,-
Joel Coyle,Oshawa Fire Wolves,D,6,0,1,1,4,0,0,0,25,2,5,2,0,0/0,-
John LaFontaine,Las Vegas Desert Dogs,D,15,2,5,7,4,0,0,0,96,9,13,13,7,0/2,-
Johnathan Peshko,Oshawa Fire Wolves,F,7,0,3,3,0,0,0,0,11,5,4,0,11,0/0,-
Johnny Pearson,Halifax Thunderbirds,T,15,0,1,1,18,0,0,0,13,2,2,15,1,0/0,-
Jonathan Donville,Las Vegas Desert Dogs,F,15,23,61,84,10,6,8,0,82,42,1,0,134,1/8,12%
Jordan Gilles,Colorado Mammoth,T,16,1,10,11,0,0,1,0,100,8,11,7,12,0/1,-
Jordan MacIntosh,Georgia Swarm,T,15,10,20,30,10,0,1,0,96,28,21,11,45,8/30,27%
Jordan Stouros,Halifax Thunderbirds,T,1,0,0,0,5,0,0,0,1,1,0,0,0,0/0,-
Josh Byrne,Buffalo Bandits,F,16,31,70,101,6,0,20,0,52,54,1,0,168,0/0,-
Josh Dawick,Toronto Rock,F,16,19,31,50,2,5,4,0,53,32,2,1,105,0/0,-
Josh Jackson,Toronto Rock,D,14,2,2,4,8,0,0,0,44,6,7,5,2,0/0,-
Josh Jubenville,Toronto Rock,D,15,2,2,4,4,0,0,0,82,9,14,8,9,48/172,28%
Josh Medeiros,Rochester Knighthawks,T,12,2,7,9,2,0,0,0,37,9,5,7,12,0/0,-
Josh Zawada,Saskatchewan Rush,F,16,8,13,21,2,0,0,1,19,18,1,1,52,0/0,-
Justin Inacio,Calgary Roughnecks,T,16,2,1,3,17,0,0,0,140,14,3,0,11,273/410,67%
Justin J. Martin,Toronto Rock,D,5,1,1,2,0,0,0,1,17,6,2,2,2,0/1,-
Kaleb Benedict,Georgia Swarm,F,15,13,23,36,4,8,4,0,74,25,2,1,75,0/0,-
Kason Tarbell,Georgia Swarm,T,14,1,6,7,6,0,1,0,30,5,12,10,5,0/1,-
Kean Moon,Georgia Swarm,F,7,3,8,11,0,0,1,0,18,9,0,0,32,0/0,-
Keegan Bal,Vancouver Warriors,F,16,37,72,109,6,7,23,3,92,79,1,0,156,0/0,-
Kellen LeClair,San Diego Seals,D,2,0,0,0,0,0,0,0,5,0,0,0,0,0/0,-
Kevin Brownell,Ottawa Black Bears,T,16,5,7,12,11,0,0,1,76,9,12,10,13,0/0,-
Kevin Crowley,Las Vegas Desert Dogs,F,6,5,9,14,4,1,2,0,5,7,0,0,27,0/0,-
Kevin Lynch,Oshawa Fire Wolves,,1,0,0,0,0,0,0,0,2,1,0,0,0,0/0,-
Kiel Matisz,Oshawa Fire Wolves,,6,0,0,0,0,0,0,0,38,2,4,4,3,0/0,-
Kyle Buchanan,Buffalo Bandits,F,16,26,20,46,2,7,1,0,66,28,1,0,81,0/2,-
Kyle Jackson,Philadelphia Wings,F,9,6,17,23,8,0,1,1,29,30,1,1,45,0/0,-
Kyle Killen,Las Vegas Desert Dogs,F,12,20,13,33,10,1,2,0,25,18,1,0,75,0/0,-
Kyle Pepper,Calgary Roughnecks,D,11,4,3,7,8,0,0,0,37,5,3,3,13,0/5,-
Kyle Rubisch,Oshawa Fire Wolves,D,16,0,1,1,2,0,0,0,79,8,17,14,0,0/0,-
Kyle Waters,Rochester Knighthawks,F,14,5,21,26,0,0,0,0,23,14,0,0,46,0/0,-
Landen Sinfield,Philadelphia Wings,F,6,2,7,9,2,0,2,0,9,8,0,0,28,0/0,-
Landon Kells,Las Vegas Desert Dogs,G,15,0,5,5,0,0,0,0,7,7,0,0,0,0/0,-
Larson Sundown,Ottawa Black Bears,F,16,19,18,37,4,8,2,1,29,21,0,0,53,0/0,-
Latrell Harris,Toronto Rock,D,14,2,12,14,6,0,0,0,76,5,14,8,8,0/2,-
Levi Anderson,Saskatchewan Rush,F,12,8,15,23,11,0,1,0,51,30,0,0,58,0/0,-
Levi Touhey,Halifax Thunderbirds,D,2,0,0,0,5,0,0,0,1,0,0,0,1,0/0,-
Levi Verch,Saskatchewan Rush,D,4,0,3,3,2,0,0,0,17,1,3,1,0,0/0,-
Liam Aston,Ottawa Black Bears,F,2,1,2,3,0,0,0,0,0,2,0,0,6,0/0,-
Liam LeClair,Calgary Roughnecks,D,14,0,5,5,27,0,0,0,58,7,5,10,3,0/0,-
Liam McGrath,Georgia Swarm,T,14,0,2,2,6,0,0,0,33,5,9,0,3,0/0,-
Liam Patten,Philadelphia Wings,D,16,2,5,7,35,0,0,0,95,10,11,9,20,0/3,-
Luc Magnan,Ottawa Black Bears,D,16,0,2,2,13,0,0,0,54,5,7,5,1,0/0,-
Lucas Hucal,Toronto Rock,D,5,0,1,1,0,0,0,0,19,1,1,2,1,0/0,-
Lukas Nielsen,Philadelphia Wings,F,7,8,5,13,4,0,1,0,20,12,1,0,30,0/0,-
Lyle Thompson,Georgia Swarm,F,15,23,40,63,4,8,11,2,78,49,5,1,134,0/0,-
Marcus Klarich,Vancouver Warriors,F,16,20,24,44,2,0,0,1,36,46,4,0,96,0/0,-
Mark Matthews,Toronto Rock,F,16,18,53,71,2,3,15,1,46,35,1,3,86,0/0,-
Marquez White,San Diego Seals,D,4,1,1,2,4,0,0,0,8,0,2,0,1,0/0,-
Mathieu Gautier,Calgary Roughnecks,F,11,1,8,9,9,0,0,0,23,11,1,2,27,0/0,-
Matt Acchione,Saskatchewan Rush,D,16,5,4,9,4,1,0,1,65,7,9,3,15,1/12,8%
Matt Beers,Vancouver Warriors,D,14,2,5,7,9,0,0,0,47,6,7,13,2,0/0,-
Matt Gilray,Rochester Knighthawks,T,14,4,3,7,6,0,0,0,58,10,7,15,13,0/0,-
Matt Hossack,Saskatchewan Rush,D,16,3,6,9,2,0,0,1,111,9,29,11,16,0/3,-
Matt Marinier,Ottawa Black Bears,D,12,2,2,4,29,0,0,0,50,5,11,5,3,0/0,-
Matt Spanger,Buffalo Bandits,D,10,2,4,6,0,0,0,0,29,3,2,7,3,0/0,-
Matt Sykes,Calgary Roughnecks,D,13,0,0,0,6,0,0,0,20,3,5,8,1,0/0,-
Matt Vinc,Buffalo Bandits,G,16,0,2,2,2,0,0,0,10,4,1,0,0,0/0,-
Matthew Paolatto,Colorado Mammoth,T,16,3,5,8,0,0,0,0,129,8,7,1,10,234/401,58%
Matthew Wright,San Diego Seals,D,9,1,1,2,6,0,0,0,32,1,8,3,5,0/0,-
Max Adler,Vancouver Warriors,T,11,0,0,0,7,0,0,0,18,7,0,0,2,127/272,47%
Max Wilson,Halifax Thunderbirds,D,10,0,2,2,6,0,0,0,16,4,6,0,4,0/0,-
Michael Grace,Georgia Swarm,D,15,6,8,14,6,0,1,0,92,5,26,4,12,0/0,-
Michael Sowers,Philadelphia Wings,F,8,14,13,27,2,0,0,1,18,17,1,0,56,0/0,-
Mike Byrne,Oshawa Fire Wolves,D,16,3,4,7,10,0,0,1,73,12,6,5,8,152/377,40%
Mike Manley,Georgia Swarm,D,15,1,0,1,14,0,0,0,52,6,9,8,3,9/50,18%
Mike McCannell,Buffalo Bandits,T,9,0,3,3,0,0,0,0,24,2,6,3,2,0/0,-
Mike Messenger,Saskatchewan Rush,T,16,7,9,16,28,1,0,1,122,12,14,27,19,6/18,33%
Mike Robinson,Halifax Thunderbirds,F,13,11,14,25,4,1,1,1,64,28,0,0,71,0/0,-
Mike Triolo,Oshawa Fire Wolves,,8,4,5,9,2,0,1,0,15,18,0,0,29,0/0,-
Mitch de Snoo,Buffalo Bandits,D,12,2,7,9,4,0,0,0,127,18,16,28,12,0/11,-
Mitch Jones,Las Vegas Desert Dogs,F,15,31,58,89,6,7,14,1,71,43,3,1,136,0/0,-
Mitchell Armstrong,Philadelphia Wings,D,13,1,2,3,6,0,0,1,31,7,11,8,10,0/0,-
Nathan Kapp,Rochester Knighthawks,T,7,0,0,0,0,0,0,0,50,3,0,0,1,114/196,58%
Nathan Whittom,Colorado Mammoth,G,16,0,2,2,0,0,0,0,1,1,1,0,0,0/0,-
Nicholas Rowlett,Toronto Rock,T,12,1,1,2,0,0,0,0,57,5,0,0,3,154/305,50%
Nicholas Volkov,Ottawa Black Bears,D,16,2,3,5,6,0,0,0,42,8,4,1,4,0/0,-
Nick Chaykowsky,Oshawa Fire Wolves,D,15,1,3,4,14,0,0,0,112,8,25,13,11,0/0,-
Nick Damude,Philadelphia Wings,G,16,0,4,4,15,0,1,0,8,6,0,0,0,0/0,-
Nick Preston,Las Vegas Desert Dogs,T,11,2,2,4,0,0,0,0,37,2,3,3,5,0/1,-
Nick Rose,Toronto Rock,G,10,0,2,2,0,0,0,0,1,4,0,0,0,0/0,-
Nick Weiss,Buffalo Bandits,T,14,5,11,16,36,1,0,0,98,13,16,7,16,0/0,-
Noah Armitage,San Diego Seals,F,5,3,5,8,0,0,0,0,16,1,0,0,22,0/0,-
Noah Manning,Calgary Roughnecks,F,14,12,18,30,4,2,1,1,46,16,1,0,59,0/0,-
Nolan Byrne,Georgia Swarm,F,15,27,18,45,6,4,3,2,73,63,4,1,97,0/0,-
Nonkon Thompson,Halifax Thunderbirds,D,11,3,4,7,17,0,0,0,42,7,9,6,9,0/0,-
Owen Down,Colorado Mammoth,D,9,1,1,2,4,0,0,0,42,6,11,7,1,0/0,-
Owen Grant,Vancouver Warriors,T,16,3,10,13,31,0,1,0,81,14,14,12,15,6/34,18%
Owen Hiltz,Toronto Rock,F,16,31,28,59,16,8,5,0,50,32,4,1,117,0/0,-
Owen Rahn,Colorado Mammoth,F,11,13,4,17,2,2,0,1,23,16,2,0,50,0/0,-
Pat Kavanagh,San Diego Seals,F,9,8,18,26,8,0,1,1,36,23,4,0,63,0/0,-
Patrick Foley,Philadelphia Wings,D,11,1,2,3,2,0,0,0,29,5,6,5,5,0/0,-
Patrick Kaschalk,Oshawa Fire Wolves,T,16,3,7,10,49,0,0,0,43,12,3,5,23,0/0,-
Patrick Shoemay,San Diego Seals,D,15,0,2,2,17,0,1,0,62,9,9,7,2,0/0,-
Paul Dawson,Buffalo Bandits,D,16,0,2,2,12,0,1,0,51,5,8,33,1,0/0,-
Payton Cormier,Vancouver Warriors,F,5,1,0,1,0,0,0,0,8,4,0,0,8,0/0,-
Phil Caputo,Ottawa Black Bears,F,13,10,11,21,4,1,4,0,33,18,1,0,53,0/0,-
