Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Drew Belgrave,San Diego Seals,,11,1,1,2,8,0,0,0,14,1,8,0,0,0/0,-
Dustyn Pratt,Rochester Knighthawks,,1,0,0,0,2,0,0,0,2,0,1,0,0,0/0,-
Dylan Evans,Rochester Knighthawks,,12,1,4,5,14,0,0,0,63,7,5,0,0,26/91,29%
Dylan Kinnear,Colorado Mammoth,,10,9,8,17,8,0,0,0,15,21,0,0,0,1/4,25%
Dylan Molloy,Colorado Mammoth,,4,1,3,4,0,0,0,0,10,1,0,0,0,0/0,-
Dylan Riley,San Diego Seals,,1,0,0,0,0,0,0,0,1,1,1,0,0,0/0,-
Eli Gobrecht,San Diego Seals,,12,2,5,7,16,0,0,0,72,6,10,0,0,4/10,40%
Eli McLaughlin,Colorado Mammoth,,11,15,36,51,2,0,0,0,42,50,1,0,0,0/0,-
Eli Salama,Calgary Roughnecks,,10,5,7,12,13,0,0,0,55,1,4,0,0,0/0,-
Eric Fannell,Halifax Thunderbirds,,9,6,5,11,10,0,0,0,29,11,0,0,0,0/0,-
Eric Penney,Vancouver Warriors,G,13,0,2,2,0,0,0,0,8,3,2,0,0,0/0,-
Eric Shewell,Philadelphia Wings,,8,0,1,1,2,0,0,0,12,0,2,0,0,0/0,-
Ethan Schott,New York Riptide,,3,0,1,1,2,0,0,0,10,2,0,0,0,0/0,-
Ethan Woods,New England Black Wolves,G,11,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Evan Kirk,Saskatchewan Rush,G,10,0,1,1,0,0,0,0,1,3,1,0,0,0/0,-
Evan Messenger,San Diego Seals,,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Frank Brown,Rochester Knighthawks,,5,1,2,3,2,0,0,0,12,0,2,0,0,0/0,-
Frank Scigliano,San Diego Seals,G,10,0,1,1,0,0,0,0,8,0,0,0,0,0/0,-
Gale Thorpe,New York Riptide,,11,9,6,15,0,0,0,0,19,15,1,0,0,0/0,-
Garrett Billings,Buffalo Bandits,,8,3,17,20,2,0,0,0,23,8,0,0,0,0/0,-
Garrett Epple,San Diego Seals,,2,0,1,1,4,0,0,0,3,0,1,0,0,0/0,-
Garrett McIntosh,San Diego Seals,,11,0,1,1,7,0,0,0,35,3,4,0,0,2/4,50%
Gowah Abrams,New York Riptide,G,11,0,0,0,0,0,0,0,1,0,1,0,0,0/0,-
Graeme Hossack,Halifax Thunderbirds,,12,9,9,18,7,0,0,0,106,8,19,0,0,2/2,100%
Graydon Bradley,San Diego Seals,,9,1,1,2,8,0,0,0,37,4,6,0,0,0/0,-
Greg Downing,New England Black Wolves,,8,1,4,5,23,0,0,0,52,4,12,0,0,0/0,-
Greg Harnett,Calgary Roughnecks,,10,0,2,2,10,0,0,0,28,5,6,0,0,0/0,-
Haiden Dickson,Calgary Roughnecks,,5,4,2,6,9,0,0,0,13,9,0,0,0,0/0,-
Holden Cattoni,Rochester Knighthawks,,12,24,38,62,8,0,0,0,60,26,3,0,0,0/0,-
Holden Garlent,Saskatchewan Rush,,10,1,1,2,2,0,0,0,38,3,13,0,0,0/0,-
Ian Hawksbee,Vancouver Warriors,,13,0,2,2,8,0,0,0,80,5,5,0,0,0/0,-
Ian Llord,Philadelphia Wings,,12,0,1,1,18,0,0,0,20,3,7,0,0,0/0,-
Ian MacKay,Buffalo Bandits,,11,7,4,11,16,0,0,0,93,5,9,0,0,59/139,42%
Isaiah Davis-Allen,Philadelphia Wings,,11,0,5,5,4,0,0,0,33,1,3,0,0,1/3,33%
Jackson Nishimura,New England Black Wolves,,6,1,0,1,2,0,0,0,24,5,1,0,0,0/0,-
Jacob Ruest,Colorado Mammoth,,13,19,13,32,4,0,0,0,54,17,2,0,0,0/0,-
Jake Fox,New York Riptide,,2,1,2,3,2,0,0,0,4,4,0,0,0,0/0,-
Jake McNabb,Colorado Mammoth,,2,2,3,5,0,0,0,0,7,4,1,0,0,0/0,-
Jake Withers,Halifax Thunderbirds,,12,2,4,6,12,0,0,0,147,15,8,0,0,242/310,78%
James Barclay,Halifax Thunderbirds,,11,2,0,2,8,0,0,0,54,4,12,0,0,0/1,-
James Rahe,Vancouver Warriors,,8,2,4,6,0,0,0,0,35,1,6,0,0,0/0,-
Jamison Dilks,Toronto Rock,,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Jason Noble,Georgia Swarm,,12,2,1,3,8,0,0,0,45,2,7,0,0,0/0,-
Jay Thorimbert,Rochester Knighthawks,,6,1,0,1,0,0,0,0,36,6,3,0,0,64/133,48%
Jean-Luc Chetner,New York Riptide,,11,11,22,33,0,0,0,0,56,22,6,0,0,0/0,-
Jeff Cornwall,Saskatchewan Rush,,7,2,2,4,0,0,0,0,31,2,3,0,0,0/0,-
Jeff Shattler,Saskatchewan Rush,,10,15,18,33,4,0,0,0,39,27,3,0,0,0/0,-
Jeff Wittig,Colorado Mammoth,,6,5,3,8,0,0,0,0,9,10,0,0,0,0/0,-
Jeremy Noble,San Diego Seals,,12,14,34,48,6,0,0,0,48,15,2,0,0,21/39,54%
Jeremy Thompson,Saskatchewan Rush,,10,0,7,7,20,0,0,0,82,11,4,0,0,85/169,50%
Jesse King,Calgary Roughnecks,,4,6,9,15,4,0,0,0,18,13,3,0,0,0/0,-
Joe Nardella,New England Black Wolves,,11,2,4,6,12,0,0,0,86,7,11,0,0,160/277,58%
Joe Resetarits,New England Black Wolves,,11,24,20,44,4,0,0,0,51,30,0,0,0,0/0,-
Joel McCready,Vancouver Warriors,,9,11,9,20,2,0,0,0,27,12,1,0,0,0/0,-
Joel White,Georgia Swarm,,11,0,5,5,8,0,0,0,95,15,15,0,0,0/0,-
Joey Cupido,Colorado Mammoth,,13,7,9,16,6,0,0,0,64,12,9,0,0,0/0,-
John LaFontaine,New England Black Wolves,,11,1,4,5,4,0,0,0,37,6,9,0,0,0/0,-
John Lintz,Colorado Mammoth,,13,0,4,4,8,0,0,0,47,5,6,0,0,0/0,-
John Ranagan,New York Riptide,,12,1,1,2,12,0,0,0,51,8,4,0,0,0/0,-
John Wagner,New York Riptide,,10,2,3,5,2,0,0,0,48,7,15,0,0,0/0,-
Johnny Pearson,San Diego Seals,,3,3,0,3,6,0,0,0,5,5,0,0,0,0/0,-
Johnny Powless,Toronto Rock,,11,7,17,24,2,0,0,0,22,7,0,0,0,0/0,-
Jon Harnett,Buffalo Bandits,,11,0,0,0,10,0,0,0,30,5,8,0,0,0/0,-
Jordan Durston,New England Black Wolves,,10,9,9,18,2,0,0,0,38,11,0,0,0,0/0,-
Jordan Gilles,Colorado Mammoth,,13,5,2,7,6,0,0,0,68,4,9,0,0,0/1,-
Jordan Hall,Georgia Swarm,,11,10,36,46,4,0,0,0,62,20,5,0,0,0/0,-
Jordan MacIntosh,Georgia Swarm,,11,2,16,18,4,0,0,0,66,11,15,0,0,78/203,38%
Jordan McBride,Vancouver Warriors,,13,22,12,34,6,0,0,0,45,28,0,0,0,0/0,-
Jordi Jones-Smith,Saskatchewan Rush,,5,0,0,0,2,0,0,0,10,2,1,0,0,0/0,-
Josh Byrne,Buffalo Bandits,,11,29,26,55,7,0,0,0,52,27,4,0,0,0/0,-
Josh Currier,Philadelphia Wings,,14,17,18,35,14,0,0,0,40,22,0,0,0,0/0,-
Josh Jubenville,Toronto Rock,,11,3,8,11,14,0,0,0,47,3,13,0,0,0/0,-
Josh Sullivan,Colorado Mammoth,,13,1,3,4,4,0,0,0,31,3,4,0,0,0/0,-
JP Kealey,Buffalo Bandits,,4,3,2,5,0,0,0,0,17,4,0,0,0,0/0,-
Julian Garritano,Rochester Knighthawks,,3,0,0,0,4,0,0,0,11,2,3,0,0,0/0,-
Justin Martin,Buffalo Bandits,,11,1,4,5,10,0,0,0,22,2,4,0,0,0/0,-
Justin Robinson,Saskatchewan Rush,,6,1,1,2,2,0,0,0,26,1,2,0,0,0/0,-
Justin Salt,Vancouver Warriors,,12,1,2,3,4,0,0,0,55,7,15,0,0,0/0,-
Kason Tarbell,Georgia Swarm,,7,0,3,3,4,0,0,0,16,0,6,0,0,5/27,19%
Keegan Bal,Vancouver Warriors,,13,13,39,52,0,0,0,0,67,32,1,0,0,0/0,-
Keegan Bell,Vancouver Warriors,,1,0,0,0,0,0,0,0,4,1,0,0,0,0/0,-
Kevin Brownell,Buffalo Bandits,,11,2,5,7,6,0,0,0,33,5,8,0,0,0/0,-
Kevin Buchanan,Philadelphia Wings,,6,3,6,9,2,0,0,0,13,6,2,0,0,0/0,-
Kevin Crowley,Philadelphia Wings,,14,20,51,71,10,0,0,0,56,49,5,0,0,0/0,-
Kevin Orleman,Georgia Swarm,G,12,0,0,0,0,0,0,0,0,1,0,0,0,0/0,-
Kiel Matisz,Philadelphia Wings,,14,15,25,40,11,0,0,0,102,33,1,0,0,0/0,-
Kieran McArdle,New York Riptide,,12,10,10,20,7,0,0,0,22,15,0,0,0,0/0,-
Kyle Buchanan,San Diego Seals,,12,12,27,39,4,0,0,0,72,8,2,0,0,2/2,100%
Kyle Jackson,Halifax Thunderbirds,,11,8,17,25,6,0,0,0,44,21,1,0,0,0/0,-
Kyle Killen,Colorado Mammoth,,9,6,14,20,10,0,0,0,18,18,2,0,0,0/0,-
Kyle Rubisch,Saskatchewan Rush,,10,2,7,9,10,0,0,0,93,8,16,0,0,0/0,-
Latrell Harris,Toronto Rock,,1,0,0,0,2,0,0,0,3,1,0,0,0,0/0,-
Leland Powless,New York Riptide,,3,0,0,0,2,0,0,0,16,1,2,0,0,0/0,-
Leo Stouros,Georgia Swarm,,12,0,2,2,6,0,0,0,38,2,7,0,0,0/0,-
Liam Byrnes,Philadelphia Wings,,13,2,3,5,4,0,0,0,74,12,14,0,0,0/0,-
Liam LeClair,Calgary Roughnecks,,6,0,0,0,4,0,0,0,9,2,3,0,0,0/0,-
Liam Osborne,Rochester Knighthawks,,1,0,0,0,0,0,0,0,3,3,0,0,0,0/0,-
Liam Patten,Philadelphia Wings,,13,1,2,3,24,0,0,0,58,7,6,0,0,0/0,-
Logan Schuss,Vancouver Warriors,,10,14,12,26,7,0,0,0,52,22,4,0,0,0/0,-
Luc Magnan,Halifax Thunderbirds,,12,0,3,3,16,0,0,0,38,6,5,0,0,0/0,-
Lyle Thompson,Georgia Swarm,,12,27,33,60,4,0,0,0,87,26,8,0,0,0/0,-
Lyndon Bunio,Vancouver Warriors,,4,3,0,3,6,0,0,0,21,7,0,0,0,0/0,-
Mackenzie Mitchell,New England Black Wolves,,6,0,4,4,2,0,0,0,23,3,6,0,0,0/0,-
Marcus Minichiello,Buffalo Bandits,,5,0,0,0,0,0,0,0,12,1,2,0,0,0/0,-
Mark Cockerton,Rochester Knighthawks,,3,2,4,6,0,0,0,0,13,3,0,0,0,0/0,-
Mark Glicini,San Diego Seals,,5,0,0,0,2,0,0,0,26,2,5,0,0,0/0,-
Mark Matthews,Saskatchewan Rush,,10,13,41,54,2,0,0,0,37,37,5,0,0,0/0,-
Marshal King,Calgary Roughnecks,,5,3,13,16,0,0,0,0,14,6,0,0,0,0/0,-
Matt Beers,Vancouver Warriors,,12,2,7,9,45,0,0,0,96,8,15,0,0,0/2,-
Matt Dunn,Georgia Swarm,,4,0,0,0,0,0,0,0,9,1,2,0,0,0/0,-
Matt Gilray,Buffalo Bandits,,11,5,7,12,2,0,0,0,81,7,13,0,0,1/1,100%
Matt Hossack,Saskatchewan Rush,,10,1,4,5,2,0,0,0,43,9,12,0,0,0/0,-
Matt Rambo,Philadelphia Wings,,14,22,34,56,0,0,0,0,42,33,0,0,0,0/0,-
Matt Spanger,Buffalo Bandits,,11,1,7,8,9,0,0,0,61,3,16,0,0,0/0,-
Matt Sykes,San Diego Seals,,12,1,3,4,2,0,0,0,57,8,10,0,0,0/0,-
Matt Vinc,Buffalo Bandits,G,11,0,7,7,0,0,0,0,5,2,0,0,0,0/0,-
Matthew Bennett,Rochester Knighthawks,,12,1,8,9,16,0,0,0,60,6,14,0,0,0/0,-
Matthew Dinsdale,Saskatchewan Rush,,9,6,7,13,0,0,0,0,18,13,0,0,0,0/0,-
Mike Burke,Halifax Thunderbirds,,10,8,23,31,5,0,0,0,42,15,0,0,0,0/0,-
Mike Byrne,New England Black Wolves,,2,0,0,0,4,0,0,0,10,1,2,0,0,0/0,-
Mike Carnegie,San Diego Seals,,5,0,0,0,7,0,0,0,11,1,3,0,0,0/0,-
Mike Mallory,Vancouver Warriors,,13,0,8,8,6,0,0,0,63,7,5,0,0,0/0,-
Mike Manley,New York Riptide,,6,0,0,0,8,0,0,0,19,3,4,0,0,0/0,-
Mike Messenger,Saskatchewan Rush,,10,3,6,9,10,0,0,0,56,7,14,0,0,31/76,41%
Mike Poulin,Georgia Swarm,G,12,0,4,4,0,0,0,0,7,2,1,0,0,0/0,-
Mikie Schlosser,San Diego Seals,,2,1,1,2,6,0,0,0,4,1,2,0,0,0/1,-
Miles Thompson,Georgia Swarm,,11,17,16,33,6,0,0,0,43,20,4,0,0,0/0,-
Mitch de Snoo,Buffalo Bandits,,11,1,5,6,25,0,0,0,91,10,17,0,0,0/0,-
Mitch Jones,Vancouver Warriors,,13,28,46,74,17,0,0,0,89,50,2,0,0,0/0,-
Mitch Wilde,Calgary Roughnecks,,10,4,7,11,0,0,0,0,42,5,7,0,0,1/2,50%
Mitchell Gustavsen,Toronto Rock,,5,0,1,1,7,0,0,0,19,3,5,0,0,36/91,40%
Myles Jones,New York Riptide,,5,0,0,0,0,0,0,0,21,3,5,0,0,0/0,-
Nate Wade,Philadelphia Wings,,4,0,0,0,0,0,0,0,1,0,1,0,0,0/0,-
Nick Chaykowsky,New England Black Wolves,,11,3,6,9,9,0,0,0,34,1,5,0,0,0/0,-
Nick Damude,San Diego Seals,G,12,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Nick Finlay,Philadelphia Wings,,5,1,1,2,0,0,0,0,4,2,5,0,0,0/0,-
Nick Rose,Toronto Rock,G,11,0,8,8,0,0,0,0,2,7,1,0,0,0/0,-
Nick Weiss,Buffalo Bandits,,8,4,4,8,4,0,0,0,30,4,4,0,0,36/120,30%
Nik Bilic,Vancouver Warriors,,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Nolan Clayton,Vancouver Warriors,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Nonkon Thompson,Halifax Thunderbirds,,10,0,1,1,22,0,0,0,30,2,5,0,0,0/0,-
Oliver Bolsterli,San Diego Seals,,3,1,0,1,5,0,0,0,4,0,0,0,0,0/0,-
Owen Barker,Vancouver Warriors,,13,0,6,6,43,0,0,0,50,3,17,0,0,5/37,14%
Pat Saunders,Rochester Knighthawks,,3,4,4,8,2,0,0,0,12,7,1,0,0,0/0,-
Patrick O'Meara,Vancouver Warriors,,3,0,0,0,0,0,0,0,7,1,1,0,0,0/0,-
Paul Dawson,Rochester Knighthawks,,12,2,4,6,29,0,0,0,64,10,7,0,0,0/2,-
Peter Dubenski,Halifax Thunderbirds,G,12,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Phil Caputo,Rochester Knighthawks,,10,14,11,25,8,0,0,0,28,15,0,0,0,0/0,-
Quinn Powless,Buffalo Bandits,,3,1,1,2,0,0,0,0,5,3,2,0,0,0/0,-
Randy Staats,Georgia Swarm,,12,22,48,70,17,0,0,0,63,32,4,0,0,0/0,-
Reece Callies,Calgary Roughnecks,,9,2,5,7,8,0,0,0,43,1,8,0,0,1/2,50%
Reid Reinholdt,Toronto Rock,,7,6,12,18,2,0,0,0,20,12,0,0,0,0/0,-
Reilly O'Connor,New England Black Wolves,,11,19,16,35,12,0,0,0,55,26,0,0,0,0/0,-
Rhys Duch,Calgary Roughnecks,,6,8,17,25,0,0,0,0,17,9,0,0,0,0/0,-
Riley Hutchcraft,Toronto Rock,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Riley Loewen,Vancouver Warriors,,13,16,15,31,0,0,0,0,46,30,2,0,0,0/0,-
Rob Hellyer,Toronto Rock,,11,32,24,56,4,0,0,0,49,16,2,0,0,0/0,-
Robert Church,Saskatchewan Rush,,10,17,24,41,2,0,0,0,41,22,0,0,0,0/0,-
Robert Hope,Colorado Mammoth,,13,0,3,3,22,0,0,0,114,10,10,0,0,0/0,-
Ryan Benesch,Halifax Thunderbirds,,12,18,33,51,5,0,0,0,76,35,0,0,0,0/0,-
Ryan Dilks,Saskatchewan Rush,,10,1,4,5,0,0,0,0,66,5,26,0,0,0/0,-
Ryan Fournier,New York Riptide,,12,1,3,4,9,0,0,0,57,3,5,0,0,2/14,14%
Ryan Keenan,Saskatchewan Rush,,10,18,17,35,2,0,0,0,60,26,1,0,0,0/0,-
Ryan Lee,Colorado Mammoth,,13,25,35,60,4,0,0,0,63,39,2,0,0,0/0,-
Ryan MacSpadyen,Georgia Swarm,,3,0,2,2,0,0,0,0,8,1,2,0,0,0/0,-
Ryan Martel,Calgary Roughnecks,,1,1,0,1,6,0,0,0,1,3,0,0,0,0/0,-
Ryan McLean,Saskatchewan Rush,,2,0,0,0,0,0,0,0,2,0,1,0,0,0/0,-
Ryan Wagner,Philadelphia Wings,,14,2,6,8,21,0,0,0,69,5,9,0,0,0/0,-
Rylan Hartley,Rochester Knighthawks,G,6,0,1,1,0,0,0,0,2,4,0,0,0,0/0,-
